Stratno | Stratigraphic Name | Entity Number | Province Name 
24244|Diemals Formation|40126|Bounty Gold Metallogenic Province
21659|Dillinger Monzogranite|429252|Lamboo Province
25879|Ding Dong Downs Volcanics|429252|Lamboo Province
5507|Dingo Claystone|20925|Northern Carnarvon Basin
5507|Dingo Claystone|22196|Roebuck Basin
5507|Dingo Claystone|27718|Barrow Sub-basin
5507|Dingo Claystone|27899|Dampier Sub-basin
5507|Dingo Claystone|28451|Exmouth Sub-basin
5507|Dingo Claystone|33668|Beagle Sub-basin
36000|Dingo Creek Granite|464192|Gascoyne Province
37057|Dirk Hartog Group|22097|Southern Carnarvon Basin
37057|Dirk Hartog Group|28319|Gascoyne Sub-basin
33754|Disappointment Group|22115|Officer Basin
34912|Discovery Formation|464560|Edmund Basin
77448|Ditji Formation|21914|Bonaparte Basin
29414|Dixon Range beds|22078|Amadeus Basin
23548|Dockrell Formation|20925|Northern Carnarvon Basin
23548|Dockrell Formation|27899|Dampier Sub-basin
23548|Dockrell Formation|33680|Rankin Platform
74053|Dombey Formation|22075|Petrel Sub-basin
23552|Dominic Shale|22114|Canning Basin
5600|Dongara Sandstone|22020|Perth Basin
31881|Dougalls Tonalite|429252|Lamboo Province
5760|Duerdin Group|467103|Halls Creek Orogen
5760|Duerdin Group|467204|Wolfe Basin
36887|Dumbie Granodiorite|464192|Gascoyne Province
25888|Dupuy Formation|20925|Northern Carnarvon Basin
25888|Dupuy Formation|27718|Barrow Sub-basin
25888|Dupuy Formation|28451|Exmouth Sub-basin
5872|Durba Sandstone|22115|Officer Basin
37648|Durlacher Supersuite|464192|Gascoyne Province
5885|Dyasons Granite|429253|Hooper Province
27144|Earaheedy Group|464633|Earaheedy Basin
27144|Earaheedy Group|464634|Yerrida Basin
5914|Eastern Gneiss|464813|Albany-Fraser Orogen
37105|Eastern Leucocratic Granitoid|429252|Lamboo Province
27268|Eaton Sand|22020|Perth Basin
5943|Echuca Shoals Formation|21914|Bonaparte Basin
5943|Echuca Shoals Formation|22102|Browse Basin
5943|Echuca Shoals Formation|26965|Malita Graben
5943|Echuca Shoals Formation|28315|Vulcan Sub-basin
5943|Echuca Shoals Formation|28450|Ashmore Platform
5943|Echuca Shoals Formation|28590|Sahul Platform
5943|Echuca Shoals Formation|33446|Londonderry High
5943|Echuca Shoals Formation|33676|Troubadour Terrace
75622|Eddy Suite|556159|Biranup Zone
34906|Edmund Group|464560|Edmund Basin
35377|Edna May Gneiss|40126|Bounty Gold Metallogenic Province
23572|Eel Creek Formation|22115|Officer Basin
34215|Elang Formation|21914|Bonaparte Basin
34215|Elang Formation|26965|Malita Graben
34215|Elang Formation|28590|Sahul Platform
34215|Elang Formation|33676|Troubadour Terrace
6057|Elgee Siltstone|467108|Kimberley Basin
75545|Eliassen Formation|20925|Northern Carnarvon Basin
75545|Eliassen Formation|27899|Dampier Sub-basin
6108|Ellis Sandstone|22078|Amadeus Basin
25894|Emanuel Formation|22114|Canning Basin
76051|Emu Point Member|467108|Kimberley Basin
68766|Emu Pool Supersuite|40018|Coppin Gap Copper Molybdenum Metallogenic Province
6177|Enderby Formation|20925|Northern Carnarvon Basin
29284|Eneabba Formation|22020|Perth Basin
29284|Eneabba Formation|22023|Abrolhos Sub-basin
29284|Eneabba Formation|27012|Houtman Sub-basin
6185|Enga Sandstone|21914|Bonaparte Basin
6208|Entia Gneiss|467256|Arunta Orogen
6229|Erica Sandstone|467255|Murraba Basin
31762|Errabiddy Formation|464168|Pinjarra Orogen
21754|Esaw Monzogranite|429252|Lamboo Province
77579|Esko Bed|22114|Canning Basin
78596|Esperance Supersuite|464813|Albany-Fraser Orogen
78596|Esperance Supersuite|556276|Nornalup Zone
6345|Eucla Group|20936|Eucla Basin
6368|Eundynie Group|20936|Eucla Basin
27151|Euro Basalt|40016|Bamboo Creek Gold Metallogenic Province
6435|Ewington Coal Measures|20119|Collie Basin
6446|Exmouth Sandstone|20925|Northern Carnarvon Basin
6446|Exmouth Sandstone|27718|Barrow Sub-basin
6446|Exmouth Sandstone|28451|Exmouth Sub-basin
25905|Fargoo Tillite|467204|Wolfe Basin
31386|Faure Formation|22097|Southern Carnarvon Basin
31386|Faure Formation|28319|Gascoyne Sub-basin
6577|Fenelon Formation|21914|Bonaparte Basin
6577|Fenelon Formation|22102|Browse Basin
6577|Fenelon Formation|28315|Vulcan Sub-basin
6577|Fenelon Formation|28590|Sahul Platform
6577|Fenelon Formation|33446|Londonderry High
21787|Fingoon Quartzite|466191|Paterson Orogen
21787|Fingoon Quartzite|466205|Rudall Province
27407|Flacourt Formation|27718|Barrow Sub-basin
25909|Flag Sandstone|20925|Northern Carnarvon Basin
25909|Flag Sandstone|27718|Barrow Sub-basin
25909|Flag Sandstone|27899|Dampier Sub-basin
6726|Flamingo Group|21914|Bonaparte Basin
6726|Flamingo Group|22075|Petrel Sub-basin
6726|Flamingo Group|22330|Money Shoal Basin
6726|Flamingo Group|26965|Malita Graben
6726|Flamingo Group|28315|Vulcan Sub-basin
6726|Flamingo Group|28590|Sahul Platform
6726|Flamingo Group|33446|Londonderry High
6726|Flamingo Group|33676|Troubadour Terrace
23599|Forestier Claystone|20925|Northern Carnarvon Basin
23599|Forestier Claystone|22196|Roebuck Basin
23599|Forestier Claystone|27718|Barrow Sub-basin
23599|Forestier Claystone|27899|Dampier Sub-basin
23599|Forestier Claystone|33668|Beagle Sub-basin
23599|Forestier Claystone|33680|Rankin Platform
6834|Fortescue Group|571045|Fortescue Basin
6858|Fossil Head Formation|21914|Bonaparte Basin
6858|Fossil Head Formation|22075|Petrel Sub-basin
6858|Fossil Head Formation|22114|Canning Basin
6858|Fossil Head Formation|22196|Roebuck Basin
6858|Fossil Head Formation|28450|Ashmore Platform
6858|Fossil Head Formation|28590|Sahul Platform
6858|Fossil Head Formation|33446|Londonderry High
78597|Fraser Range Metamorphics|464813|Albany-Fraser Orogen
78597|Fraser Range Metamorphics|556159|Biranup Zone
6902|Frere Formation|464633|Earaheedy Basin
6911|Frezier Sandstone|20925|Northern Carnarvon Basin
6911|Frezier Sandstone|22114|Canning Basin
27270|Frigate Shale|21914|Bonaparte Basin
27270|Frigate Shale|22075|Petrel Sub-basin
27270|Frigate Shale|22330|Money Shoal Basin
27270|Frigate Shale|26965|Malita Graben
27270|Frigate Shale|28590|Sahul Platform
27270|Frigate Shale|33446|Londonderry High
27270|Frigate Shale|33676|Troubadour Terrace
6954|Gage Sandstone|22020|Perth Basin
6954|Gage Sandstone|22022|Vlaming Sub-basin
24996|Gap Creek Formation|22114|Canning Basin
74870|Garden Rock Monzogranite|429729|Murchison Domain
25918|Garford Formation|20936|Eucla Basin
7072|Gearle Siltstone|20925|Northern Carnarvon Basin
7072|Gearle Siltstone|22020|Perth Basin
7072|Gearle Siltstone|22097|Southern Carnarvon Basin
7072|Gearle Siltstone|22196|Roebuck Basin
7072|Gearle Siltstone|27718|Barrow Sub-basin
7072|Gearle Siltstone|27899|Dampier Sub-basin
7072|Gearle Siltstone|28319|Gascoyne Sub-basin
7072|Gearle Siltstone|28451|Exmouth Sub-basin
25921|Gibson Formation|21914|Bonaparte Basin
25921|Gibson Formation|28315|Vulcan Sub-basin
25921|Gibson Formation|28590|Sahul Platform
25921|Gibson Formation|33446|Londonderry High
7187|Gidley Granophyre|571045|Fortescue Basin
7206|Giles Complex|39836|Nebo-Babel Nickel Metallogenic Province
7206|Giles Complex|467262|Musgrave Province
74611|Giles Suite|467262|Musgrave Province
7259|Gingin Chalk|22020|Perth Basin
7272|Giralia Calcarenite|20925|Northern Carnarvon Basin
7272|Giralia Calcarenite|22097|Southern Carnarvon Basin
7272|Giralia Calcarenite|27718|Barrow Sub-basin
7272|Giralia Calcarenite|27899|Dampier Sub-basin
7272|Giralia Calcarenite|28319|Gascoyne Sub-basin
7272|Giralia Calcarenite|28451|Exmouth Sub-basin
7320|Glass Spring Formation|22115|Officer Basin
7321|Glasse Formation|35160|Maggie Hays Nickel Metallogenic Province
74811|Glen Group|429729|Murchison Domain
74811|Glen Group|464632|Yilgarn Craton
25926|Glidden Group|467207|Glidden Basin
7456|Glyde Formation|467262|Musgrave Province
74830|Gnanagooragoo Igneous Complex|429729|Murchison Domain
74830|Gnanagooragoo Igneous Complex|464632|Yilgarn Craton
7463|Gneudna Formation|22097|Southern Carnarvon Basin
7463|Gneudna Formation|28319|Gascoyne Sub-basin
21872|Gnewing Granodiorite|429252|Lamboo Province
21872|Gnewing Granodiorite|429253|Hooper Province
25928|Goldwyer Formation|22114|Canning Basin
7555|Googhenama Formation|22115|Officer Basin
23629|Goose Hole Group|467103|Halls Creek Orogen
23629|Goose Hole Group|467206|Ord Basin
27160|Gorge Creek Group|464203|Pilbara Craton
7646|Goyder Formation|22078|Amadeus Basin
7696|Grant Group|22114|Canning Basin
7742|Grebe Sandstone Member|21914|Bonaparte Basin
7742|Grebe Sandstone Member|26965|Malita Graben
7742|Grebe Sandstone Member|28315|Vulcan Sub-basin
7742|Grebe Sandstone Member|28450|Ashmore Platform
7742|Grebe Sandstone Member|28590|Sahul Platform
7742|Grebe Sandstone Member|33446|Londonderry High
7766|Greenough Sandstone|22020|Perth Basin
74808|Greensleeves Formation|429729|Murchison Domain
74808|Greensleeves Formation|464632|Yilgarn Craton
31879|Greenvale Porphyry|429252|Lamboo Province
21913|Grimpy Monzogranite|429252|Lamboo Province
25034|Gumhole Formation|22114|Canning Basin
21919|Gunanya Sandstone|22115|Officer Basin
7922|Gurgadi Basalt|467262|Musgrave Province
35287|Halfway Gneiss|464192|Gascoyne Province
35287|Halfway Gneiss|570453|Glenburgh Terrane
27793|Halls Creek Group|20392|Litchfield Block
27793|Halls Creek Group|429252|Lamboo Province
40171|Hamelin Granite|464168|Pinjarra Orogen
8005|Hamersley Group|464200|Hamersley Basin
25940|Hampton Sandstone|20936|Eucla Basin
8075|Hardey Formation|571045|Fortescue Basin
8091|Hargreaves Formation|21914|Bonaparte Basin
8099|Harris Sandstone|22097|Southern Carnarvon Basin
8108|Hart Dolerite|467103|Halls Creek Orogen
8108|Hart Dolerite|467104|King Leopold Orogen
8110|Hart Spring Sandstone|21914|Bonaparte Basin
36843|Hatfield Formation|35165|Ravensthorpe Nickel Metallogenic Province
36843|Hatfield Formation|35276|Forrestania Nickel Metallogenic Province
36843|Hatfield Formation|40126|Bounty Gold Metallogenic Province
31475|Hawley Member|22020|Perth Basin
31475|Hawley Member|22022|Vlaming Sub-basin
23645|Haycock Marl|20925|Northern Carnarvon Basin
23645|Haycock Marl|22020|Perth Basin
23645|Haycock Marl|22097|Southern Carnarvon Basin
23645|Haycock Marl|27899|Dampier Sub-basin
23645|Haycock Marl|28319|Gascoyne Sub-basin
23645|Haycock Marl|33668|Beagle Sub-basin
23645|Haycock Marl|33680|Rankin Platform
8225|Heavitree Quartzite|22078|Amadeus Basin
8225|Heavitree Quartzite|40009|Arltunga Gold Metallogenic Province
8225|Heavitree Quartzite|467256|Arunta Orogen
27432|Hibernia Formation|21914|Bonaparte Basin
27432|Hibernia Formation|26965|Malita Graben
27432|Hibernia Formation|28315|Vulcan Sub-basin
27432|Hibernia Formation|28450|Ashmore Platform
27432|Hibernia Formation|28590|Sahul Platform
27432|Hibernia Formation|33446|Londonderry High
27432|Hibernia Formation|33676|Troubadour Terrace
75577|Hidden Basin beds|467255|Murraba Basin
8332|High Cliff Sandstone|22020|Perth Basin
8415|Hogarth Formation|467262|Musgrave Province
8432|Holmwood Shale|22020|Perth Basin
72356|Homeward Bound Granite|464203|Pilbara Craton
8465|Honman Formation|35160|Maggie Hays Nickel Metallogenic Province
8469|Hooper Complex|467103|Halls Creek Orogen
8469|Hooper Complex|467104|King Leopold Orogen
27801|Horseshoe Formation|464708|Bryah Basin
31465|Hoya Formation|22114|Canning Basin
8604|Hussar Formation|22115|Officer Basin
77685|Hyland Bay Subgroup|21914|Bonaparte Basin
77685|Hyland Bay Subgroup|22075|Petrel Sub-basin
77685|Hyland Bay Subgroup|26965|Malita Graben
77685|Hyland Bay Subgroup|28315|Vulcan Sub-basin
77685|Hyland Bay Subgroup|28450|Ashmore Platform
77685|Hyland Bay Subgroup|28590|Sahul Platform
77685|Hyland Bay Subgroup|33446|Londonderry High
77685|Hyland Bay Subgroup|33676|Troubadour Terrace
25955|Ilgarari Formation|464562|Collier Basin
8669|Ilma Formation|22115|Officer Basin
8684|Indulkana Shale|22115|Officer Basin
8786|Irregully Formation|464560|Edmund Basin
27166|Irwin River Coal Measures|22020|Perth Basin
27166|Irwin River Coal Measures|22023|Abrolhos Sub-basin
27166|Irwin River Coal Measures|22097|Southern Carnarvon Basin
8799|Isdell Formation|466191|Paterson Orogen
8799|Isdell Formation|466206|Yeneena Basin
8851|Jamieson Formation|21914|Bonaparte Basin
8851|Jamieson Formation|22102|Browse Basin
8851|Jamieson Formation|26965|Malita Graben
8851|Jamieson Formation|28315|Vulcan Sub-basin
8851|Jamieson Formation|28590|Sahul Platform
8851|Jamieson Formation|33446|Londonderry High
8851|Jamieson Formation|33676|Troubadour Terrace
8863|Jandakot Member|22020|Perth Basin
75710|Jansz Sandstone|20925|Northern Carnarvon Basin
75710|Jansz Sandstone|30351|Exmouth Plateau
25961|Jarlemai Siltstone|20925|Northern Carnarvon Basin
8878|Jarrad Sandstone Member|467204|Wolfe Basin
75575|Jawilga beds|467255|Murraba Basin
27167|Jeeaila Sandstone Member|464562|Collier Basin
8896|Jeerinah Formation|571045|Fortescue Basin
31476|Jervoise Sandstone|22020|Perth Basin
31476|Jervoise Sandstone|22022|Vlaming Sub-basin
8955|Jilyili Formation|22115|Officer Basin
25092|Johnson Formation|21914|Bonaparte Basin
25092|Johnson Formation|22102|Browse Basin
25092|Johnson Formation|26965|Malita Graben
25092|Johnson Formation|28315|Vulcan Sub-basin
25092|Johnson Formation|28450|Ashmore Platform
25092|Johnson Formation|28590|Sahul Platform
25092|Johnson Formation|33446|Londonderry High
25092|Johnson Formation|33676|Troubadour Terrace
9041|Jubilee Member|28451|Exmouth Sub-basin
9070|Julie Formation|22078|Amadeus Basin
74834|Jungar Suite|429729|Murchison Domain
74834|Jungar Suite|464632|Yilgarn Craton
31887|Juries Bore Granite|429252|Lamboo Province
9103|Kai Ki Beds|467103|Halls Creek Orogen
75724|Kalkarindji Suite|529556|Georgina Basin
32534|Kalmanyi Member|22114|Canning Basin
9165|Kambalda Komatiite|39721|Kambalda Nickel Metallogenic Province
32223|Kangaroo Caves Formation|40021|Sulphur Springs Base Metal Metallogenic Province
9250|Kanpa Formation|22115|Officer Basin
77080|Kantie Murdana Volcanics Member|429729|Murchison Domain
77080|Kantie Murdana Volcanics Member|464632|Yilgarn Craton
24332|Karalundi Formation|464708|Bryah Basin
9275|Karara Formation|22115|Officer Basin
22066|Kardinya Shale Member|22020|Perth Basin
40192|Keene Basalt|22115|Officer Basin
9368|Keep Inlet Formation|22075|Petrel Sub-basin
69691|Kelly Group|464203|Pilbara Craton
9402|Kellys Knob Sandstone|21914|Bonaparte Basin
9434|Kennedy Group|22097|Southern Carnarvon Basin
9434|Kennedy Group|27899|Dampier Sub-basin
9462|Keraudren Formation|22196|Roebuck Basin
9462|Keraudren Formation|33668|Beagle Sub-basin
9462|Keraudren Formation|33680|Rankin Platform
9483|Keyling Formation|21914|Bonaparte Basin
9483|Keyling Formation|22075|Petrel Sub-basin
9483|Keyling Formation|22114|Canning Basin
9483|Keyling Formation|22196|Roebuck Basin
9483|Keyling Formation|28315|Vulcan Sub-basin
9483|Keyling Formation|28450|Ashmore Platform
9483|Keyling Formation|33446|Londonderry High
27174|Kiangi Creek Formation|464560|Edmund Basin
9572|Kimberley Group|467103|Halls Creek Orogen
9572|Kimberley Group|467104|King Leopold Orogen
9572|Kimberley Group|467108|Kimberley Basin
9602|King Leopold Sandstone|467108|Kimberley Basin
9612|Kings Park Formation|22020|Perth Basin
9623|Kinmore Group|21914|Bonaparte Basin
9623|Kinmore Group|22075|Petrel Sub-basin
9623|Kinmore Group|26965|Malita Graben
9623|Kinmore Group|28450|Ashmore Platform
9623|Kinmore Group|28590|Sahul Platform
9623|Kinmore Group|33446|Londonderry High
9696|Kockatea Shale|22020|Perth Basin
9696|Kockatea Shale|22023|Abrolhos Sub-basin
9696|Kockatea Shale|22097|Southern Carnarvon Basin
9696|Kockatea Shale|27019|Turtle Dove Ridge
9696|Kockatea Shale|28319|Gascoyne Sub-basin
25975|Kojarena Sandstone|22020|Perth Basin
9793|Koongie Park Formation|429252|Lamboo Province
23705|Kopke Sandstone|22097|Southern Carnarvon Basin
23705|Kopke Sandstone|28319|Gascoyne Sub-basin
9823|Korojon Calcarenite|20925|Northern Carnarvon Basin
9823|Korojon Calcarenite|22020|Perth Basin
9823|Korojon Calcarenite|22023|Abrolhos Sub-basin
9823|Korojon Calcarenite|22097|Southern Carnarvon Basin
9823|Korojon Calcarenite|27012|Houtman Sub-basin
9823|Korojon Calcarenite|27019|Turtle Dove Ridge
9823|Korojon Calcarenite|27718|Barrow Sub-basin
9823|Korojon Calcarenite|27899|Dampier Sub-basin
9823|Korojon Calcarenite|28319|Gascoyne Sub-basin
9823|Korojon Calcarenite|28451|Exmouth Sub-basin
22137|Kudata Dolomite|22114|Canning Basin
25725|Kulele Limestone|464633|Earaheedy Basin
73260|Kulkatharra Dolerite|466901|Warakurna Large Igneous Province
74604|Kullal Dyke Suite|467262|Musgrave Province
9896|Kulshill Group|21914|Bonaparte Basin
9896|Kulshill Group|22075|Petrel Sub-basin
9896|Kulshill Group|359040|Arafura Basin
9907|Kundip Quartzite|464813|Albany-Fraser Orogen
26271|Kungarra Formation|464200|Hamersley Basin
22146|Kunian Sandstone|22114|Canning Basin
25981|Kuniandi Group|467103|Halls Creek Orogen
25981|Kuniandi Group|467194|Louisa Basin
74752|Kunmarnara Group|467262|Musgrave Province
9923|Kuriyippi Formation|21914|Bonaparte Basin
9923|Kuriyippi Formation|22075|Petrel Sub-basin
9923|Kuriyippi Formation|28450|Ashmore Platform
9923|Kuriyippi Formation|28590|Sahul Platform
9923|Kuriyippi Formation|33446|Londonderry High
74725|Kurrana Granitic Complex|464203|Pilbara Craton
25141|Kwinana Group|22020|Perth Basin
9967|Kybulup Schist|464813|Albany-Fraser Orogen
34040|Kylena Formation|464203|Pilbara Craton
34040|Kylena Formation|571045|Fortescue Basin
74873|Lady Alma Igneous Complex|429729|Murchison Domain
74873|Lady Alma Igneous Complex|464632|Yilgarn Craton
75544|Lake Mackay Quartzite|364771|Aileron Province
77851|Lake Medcalf Igneous Complex|464632|Yilgarn Craton
10070|Lake Shaster Monzonite|464813|Albany-Fraser Orogen
26272|Lambert Formation|20925|Northern Carnarvon Basin
26272|Lambert Formation|27899|Dampier Sub-basin
26272|Lambert Formation|33668|Beagle Sub-basin
26272|Lambert Formation|33680|Rankin Platform
34448|Lamboo Ultramafics|39529|Panton PGE-Ni Metallogenic Province
34448|Lamboo Ultramafics|39827|Lamboo Nickel Metallogenic Province
34421|Lamil Group|466206|Yeneena Basin
10126|Lampe Formation|22115|Officer Basin
25151|Lancelin Formation|22020|Perth Basin
69780|Lander Rock Formation|364771|Aileron Province
69780|Lander Rock Formation|467256|Arunta Orogen
27180|Landrigan Tillite|467103|Halls Creek Orogen
10161|Langfield Group|21914|Bonaparte Basin
10161|Langfield Group|22075|Petrel Sub-basin
10161|Langfield Group|28315|Vulcan Sub-basin
27460|Lansdowne Arkose|467107|Speewah Basin
10184|Larapinta Group|22078|Amadeus Basin
22169|Larry Formation|466191|Paterson Orogen
22169|Larry Formation|466205|Rudall Province
75111|Leake Spring Metamorphics|464192|Gascoyne Province
10282|Learmonth Formation|28451|Exmouth Sub-basin
10291|Leederville Formation|22022|Vlaming Sub-basin
10296|Leeuwin Complex|464168|Pinjarra Orogen
10298|Lefroy Formation|22115|Officer Basin
10301|Legendre Formation|20925|Northern Carnarvon Basin
10301|Legendre Formation|27899|Dampier Sub-basin
10301|Legendre Formation|33668|Beagle Sub-basin
10340|Lennard Granite|429253|Hooper Province
10341|Lennard River Group|22114|Canning Basin
10343|Lennis Sandstone|22115|Officer Basin
39661|Leo Member|22114|Canning Basin
10352|Lerida Granite|429252|Lamboo Province
26273|Leschenault Formation|22020|Perth Basin
25993|Lesueur Sandstone|22020|Perth Basin
25993|Lesueur Sandstone|22023|Abrolhos Sub-basin
25993|Lesueur Sandstone|27019|Turtle Dove Ridge
25993|Lesueur Sandstone|27029|Vasse Shelf
10365|Lewis Range Sandstone|467255|Murraba Basin
25994|Lightjack Formation|22114|Canning Basin
25994|Lightjack Formation|22196|Roebuck Basin
10414|Limbunya Group|467208|Birrindudu Basin
76057|Little Gap Suite|464632|Yilgarn Craton
30671|Little Gold River Microgranodiorite|429252|Lamboo Province
30671|Little Gold River Microgranodiorite|429253|Hooper Province
25997|Liveringa Group|20925|Northern Carnarvon Basin
25997|Liveringa Group|22114|Canning Basin
25997|Liveringa Group|22196|Roebuck Basin
22208|Loadstone Monzogranite|429252|Lamboo Province
10561|Locker Shale|20925|Northern Carnarvon Basin
10561|Locker Shale|22196|Roebuck Basin
10561|Locker Shale|27718|Barrow Sub-basin
10561|Locker Shale|27899|Dampier Sub-basin
10561|Locker Shale|28451|Exmouth Sub-basin
10561|Locker Shale|33668|Beagle Sub-basin
10561|Locker Shale|33680|Rankin Platform
10623|Long Hole Granite|429252|Lamboo Province
10623|Long Hole Granite|429253|Hooper Province
