Reference Id | Author | Year | Title | Source | Vol/Part | Pages
1943|Gorter, J.D., Nicoll, R.S., Foster, C.B.|1994|Lower Palaeozoic Facies in the Carnarvon Basin, Western Australia: Stratigraphy and hydrocarbon prospectivity. IN Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia.|Proceedings of the West Australian Basins Symposium, sponsered by the Western Australian Branch of the Petroleum Exploration Society of Australia, Perth, 14-17 August, 1994. PESA 864 pages||373-396
5030|Mabbutt, J.A.|1967|Denudation chronology in Central Australia: structure, climate, and landform inheritance in the Alice Springs area. Chapter 8 IN: Jennings, J. N., and Mabbutt, J. A. (Eds.), Landform studies from Australia and New Guinea.|Australian National University Press, Canberra|1v|144-181
5256|Jones, P.J.|1995|Early Carboniferous Cladocopina (Ostracoda) from the Bonaparte Basin, NW Australia, and the identity of Discoidella|Association of Australasian Palaeontologists, Memoir|18|143-152
5257|Archbold, N.W.|1995|Ufimian (early Late Permian) brachiopods from the Perth Basin, Western Australia|Association of Australasian Palaeontologists, Memoir|18|153-163
5952|Whittam, D.B., Norvick, M.S., McIntyre, C.L.|1996|Mesozoic and Cainozoic tectonostratigraphy of western Zoca and adjacent areas.|APPEA Journal|1996|209-231
6876|Bradshaw, J., Sayers, J., Bradshaw, M., Kneale, R., Ford, C., Spencer, L., Lisk, M.|1998|Palaeogeography and its impact on the petroleum systems of the North West Shelf, Australia.|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||95-121.
7142|Struckmeyer, H.I.M., Blevin, J.E., Sayers, J., Totterdell, J.M., Baxter, K., Cathro, D.L.|1998|Structural evolution of the Browse Basin, North West Shelf: new concepts from deep-seismic data|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||345-367.
7161|Krapez, B., Martin, D.McB.|1999|Sequence stratigraphy of the Palaeoproterozoic Nabberu Province of Western Australia|Australian Journal of Earth Sciences|46(1)|pp89-103
9141|Glikson, A.Y., Green, D.|1983|Bedrock Geology of the Glen Helen, Narwietooma and Anburla, Northern Territory 1:100 000 Sheet Areas - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics|1v|Map
9173|Thom, R., Chin, R.J.|1984|Bremer Bay 1:250 000 Geological Map sheet SI50-12 - First Edition|Geological Survey of Western Australia||map
9199|Langworthy, A.P., Pillinger, D.M., Offe, L.A.|1976|Burt 1:100 000 Geological Map Sheet 5651 - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics|1v|Map
9324|Dundas, D.L., Edgoose, C.J., Fahey, G.M., Fahey, J.E.|1987|Daly River, Northern Territory, 1:100 000 Geological Map, Sheet 5070 - First Edition|Department of Mines and Energy, Darwin|1v|Map
9394|Warren, R.G., Simpson, C.J., Offe, L.A., Shaw, R.D., Holden, B.P., Stirzaker, J.F., Johnson, C.R., Freeman, M.J.|1982|Dneiper, Northern Territory 1:100 000 Geological Map Sheet 5952  - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Northern Territory Geological Survey|1v|Map
9538|Needham, R.S., Gallagher, J.|1990|Geology of the Yeuralba Region, Northern Territory 1:100 000 Special - First Edition|Bureau of Mineral Resources, Geology and Geophysics|1v|Map
9766|Griffin, T.J., Hickman, A.H.|1988|Lake Lefroy 1:100 000 Geological Map - First Edition|Geological Survey of Western Australia||
9814|Offe, L.A., Jones, B.G.|1981|Macdonnell Ranges, Northern Territory,  1:100 000 Geological Map, Sheet 5550  - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Northern Territory Geological Survey|1v|Map
12099|Pirajno, F., Occhipinti, S.A.|2000|Three Palaeoproterozoic basins - Yerrida, Bryah and Padbury - Capricorn Orogen, Western Australia|Australian Journal of Earth Sciences|47(4)|675-688
12466|Summons, R.E., Bradshaw, M., Crowley, J., Edwards, D.S., George, S.C., Zumberge, J.E.|1998|Vagrant Oils: Geochemical Signposts to Unrecognised Petroleum Systems|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||170-184
12471|Yasin, A.R., Iasky, R.P.|1998|Petroleum geology of the Peedamullah Shelf, Northern Carnarvon Basin|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||473-490
12491|Tindale, K., Newell, N., Keall, J., Smith, N.|1998|Structural evolution and charge history of the Exmouth Sub-basin, northern Carnarvon Basin, Western Australia|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||447-472
12498|Kingsley, D.R., Thompson, M.J., Harris, D.P., Fowles, J.|1998|Lambert 2 Oil and Gas Discovery, Carnarvon Basin.|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||515-526
12525|Symonds, P.A., Planke, S., Frey, O., Skogseid, J.|1998|Volcanic evolution of the Western Australian continental margin and its implications for basin development|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||33-54
12731|Iasky, R.P., Mory, A.J., Shevchenko, S.I.|1998|A structural interpretation of the Gascoyne Platform, southern Carnarvon Basin, W.A.|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||589-598
12733|Ghori, K.A.R.|1998|Petroleum generation potential and thermal history of the Palaeozoic, Carnarvon Basin, Western Australia|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||553-567
12758|Crostella, A., Backhouse, J.|2000|Geology and petroleum exploration of the central and southern Perth Basin, Western Australia|Geological Survey of Western Australia. Report|57|85
12759|Davidson, W.A.|1995|Hydrogeology and groundwater resources of the Perth region, Western Australia|Geological Survey of Western Australia. Bulletin|142|257p
12891|Gorter, J.D., Nicoll, R.S., Purcell, R.R., Phillips, S.E.|1998|Contributions to the Geology of the Wiso Basin (Middle Cambrian to Ordovician), Northern Territory. IN Purcell, P.G. & Purcell, R.R. (eds). The Sedimentary Basins of Western Australia 2.|Petroleum Exploration Society of Australia. Proceedings.||731-743
13194|Mory, A.J.|1990|Bonaparte Basin. IN Geology and Mineral Resources of Western Australia|Geological Survey of Western Australia. Memoir|3|380-415
13222|Gorter, J.D., Kiolkowski, V., Bayford, S.W.|1998|Evidence of Lower Triassic reservoirs with possible hydrocarbon charge in the Southern Bonaparte Basin. IN: Purcell P.G., Purcell, R.R (editors), The sedimentary basins of Western Australia 2|Petroleum Exploration Society of Australia. Proceedings.||229-235
13224|Brincat, M.P., O'Brien, G.W., Lisk, M., De Ruig, M., George, S.C.|2001|Hydrocarbon charge history of the northern Londonderry High: Implications for trap integrity and future prospectivity.|APPEA Journal|41(1)|483-496
13242|Gorter, J.D.|1998|Revised Upper Permian stratigraphy of the Bonaparte Basin IN Purcell, P.G. and R.R. "The Sedimentary Basins of Western Australia 2; Proceedings. West Australian Basins Symposium, Perth, Western Australia, 1998"|Petroleum Exploration Society of Australia. Proceedings.|2|213-228
13267|Ellis, G.K.|1998|Fluid flow, diagensis and hydrocarbon entrapment history of the Plover Formation, Sahul Platform, Australia. IN: Purcell, P.G., Purcell, R.R. (editors), 'The sedimentary basins of Western Australia 2'|Proceedings of the Petroleum Exploration Society of Australia Symposium|Perth 1998|273-286
13310|Lisk, M., Brincat, M.P., Eadington, P.J., O'Brien, G.W.|1998|Hydrocarbon charge in the Vulcan Sub-basin. IN: Purcell, P.G., Purcell, R.R. (editors), The sedimentary basins of Western Australia 2|Proceedings of the Petroleum Exploration Society of Australia Symposium|Perth 1998|287-303
13353|Blevin, J.E., Boreham, C.J., Summons, R.E., Struckmeyer, H.I.M., Loutit, T.S.|1998|An effective Lower Cretacecous petroleum system on the North West Shelf: evidence from the Browse Basin.|in Purcell, P.G. & Purcell, R.R. (eds), The sedimentary basins of Western Australia 2. Proceedings of a PESA Symposium, Perth||397-420
14019|Cutovinos, A., Beier, P.R., Kruse, P.D., Abbott, S.T., Dunster, J.N., Brescianini, R.F.|2002|Limbunya, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes SE 52-07|Northern Territory Geological Survey, Darwin|1v|36p
14227|Norvick, M.S.|2004|Tectonic and stratigraphic history of the Perth Basin|Geoscience Australia. Record|2004/16|18p + unnumb. pages of figures,chart
15881|Foster, C.B., Palmieri, V., Fleming, P.J.G.|1985|Plant microfossils, Foraminiferida, and Ostracoda, from the Fossil Cliff Formation (Early Permian, Sakmarian) Perth Basin, Western Australia|South Australian Department of Mines and Energy, Special Publication|5|61-105
22428|Bierwirth, P., Blewett, R., Huston, D.|1999|Finding new mineral prospects with HYMAP: Early results from a hyperspectral remote sensing case study in the west Pilbara.|AGSO Research Newsletter|31|p1-3
22437|Libby, W.G., de Laeter, J.R., Armstrong, R.A.|1999|Proterozoic biotite Rb-Sr dates in the northwestern part of the Yilgarn Craton, Western Australia|Australian Journal of Earth Sciences|46(6)|951-860
22440|Blake, D.H.|1997|Proterozoic thrusting in the Osmand Range area of the East Kimberley, Western Australia.|AGSO Research Newsletter|26|p 4-6
22441|Huston, D.L., Brauhart, C.W., Wellman, P., Andrew, A.S.|1998|Gamma-ray spectrometric and oxygen-isotope mapping of regional alteration halos in massive sulphide districts: an example from Panorama, central Pilbara Craton|AGSO Research Newsletter|29|p14-16
22442|Wakelin-King, G.A.|1999|Banded mosaic ("tiger bush") and sheetflow plains: a regional mapping approach|Australian Journal of Earth Sciences|46(1)|53-60
22445|Stewart, A.|1998|Subeclogitic rocks and their implications for crustal structure in the western Musgrave block, central Australia|AGSO Research Newsletter|29|p16-18
22446|Ferenczi, P.A., Ahmad, M.|1998|Geology and mineral deposits of the Granites-Tanami and Tenant Creek Inliers, Northern Territory.|AGSO Journal of Australian Geology and Geophysics|17(3)|19-33
22448|Condie, K.C., Myers, J.S.|1999|Mesoproterozoic Fraser Complex: geochemical evidence for multiple subduction-related sources of lower crustal rocks in the Albany-Fraser Orogen, Western Australia|Australian Journal of Earth Sciences|46(6)|p875-882
22449|Sun, S-S., Hickman, A.H.|1998|New Nd-isotopic and geochemical data from the west Pilbara, Implications for Archaean crustal accretion and shear zone movement|AGSO Research Newsletter|28|P25-29
22450|Liu, S., Chen, S.F.|1998|Structural framework of northeastern Yilgarn Craton and implications for hydrothermal gold mineralisation|AGSO Research Newsletter|29|p21-23
22469|Hoatson, D.M., Sproule, R.A., Lambert, D.D.|1997|Are there Voisey's Bay-type Ni-Cu-Co sulphide deposits in the East Kimberley of Western Australia?|AGSO Research Newsletter|27|p17-19
22471|Sun, S., Hickman, A.H.|1999|Geochemical Characteristics of Ca 3.0-Ga Cleaverville Greenstones and later mafic dykes, west Pilbara: Implication for Archaean crustal accretion|AGSO Research Newsletter|31|25-29
22473|Glikson, A.Y.|1997|Mineral-mapping in the north Pilbara Craton. A directed-principal-components-of-band-ratios method for correlating Landsat-5 Thematic Mapper spectral data with geology.|AGSO Research Newsletter|26|p1- 4
22474|Blake, D.H.|1997|Speculations relating to the layered mafic-ultramafic intrusions of the East Kimberley, Western Australia|AGSO Research Newsletter|27|p19-21
22475|Wingate, M.T.D.|1999|Ion microprobe baddeleyite and zircon ages for Late Archaean mafic dykes of the Pilbara Craton, Western Australia|Australian Journal of Earth Sciences|46(4)|p493-500
22478|Liu, S.|1997|Solid geology of the Nabberu 1:250 000 Sheet area, Western Australia|AGSO Research Newsletter|27|p23-24
22479|Ahmad, M.|1998|Geology and mineral deposits of the Pine Creek Inlier and McArthur basin, Northern Territory.|AGSO Journal of Australian Geology and Geophysics|17(3)|p1-17
22481|Qiu, Y.M., McNaughton, N.J., Groves, D.I., Dalstra, H.J.|1999|Ages of internal granitoids in the Southern Cross region, Yilgarn Craton, Western Australia, and their crustal evolution and tectonic implications.|Australian Journal of Earth Sciences|46(6)|p971-981
22484|Krapez, B.|1999|Stratigraphic record of an Atlantic-type global tectonic cycle in the Palaeoproterozoic Ashburton Province of Western Australia|Australian Journal of Earth Sciences|46(1)|pp71-87
22485|Hill, T.|1999|1999 offshore Bight and Duntroon Basins acreage release.|MESA Journal|14|P 50 - 53
22491|Whitaker, A.|1997|The West Australian gold fields. Another bumper crop from AGSO|AUS.GEO News|43|p 9-10
22493|Krapez, B., Martin, D.McB.|1999|Sequence stratigraphy of the Palaeoproterozoic Nabberu Province of Western Australia|Australian Journal of Earth Sciences|46(1)|p89-103
22496|Blake, D.H., Tyler, I.M., Sheppard, S.|1997|Geology of the Ruby Plains 1:100 000 Sheet area (4460), Western Australia|Geological Survey of Western Australia|1v|15p
22499|Huston, D.|1999|North Pilbara volcanic-hosted massive sulphide deposits.|AUS.GEO News|51|p10-13
22501|Bagas, L.|1999|Early tectonic history of the Marymia Inlier and correlation with the Archaean Yilgarn Craton, Western Australia.|Australian Journal of Earth Sciences|46(1)|p115-125
22506|Lindsay, J.F.|1999|Heavitree Quartzite, a Neoproterozoic (ca 800-760 Ma), high-energy, tidally influenced, ramp association, Amadeus Basin, central Australia.|Australian Journal of Earth Sciences|46(1)|pp127-139
22512|Krapez, B., McNaughton, N.J.|1999|SHRIMP zircon U-Pb age and tectonic significance of the Palaeoproterozoic Boolaloo Granodiorite in the Ashburton Province, western Australia|Australian Journal of Earth Sciences|46(2)|p283-287
22517|Pell, S.D., Chivas, A.R., Williams, I.S.|1999|Great Victoria Desert: development and sand provenance|Australian Journal of Earth Sciences|46(2)|p289-299
22524|Wygralak, A.S., Bajwah, Z.U.|1998|Geology and Mineralisation of the Arunta Inlier, Northern Teritory.|AGSO Journal of Australian Geology and Geophysics|17(3)|35-45
22525|Fairburn, B.|1998|The Willunga Embayment - a stratigraphic revision.|MESA Journal|11|p35-41
22526|Sheppard, S., Tyler, I.M., Griffin, T.J., Taylor, W.R.|1999|Palaeoproterozoic subduction-related and passive margin basalts in the Halls Creek Orogen, northwest Australia|Australian Journal of Earth Sciences|46(5)|p679-690
22528|Dyson, I.A.|1998|Esturine facies of the North Maslin Sand and South Maslin Sand, Maslin Beach.|MESA Journal|11|p42-46
22534|Witt, W.K.|1994|Geology of the Bardoc 1:100 000 Sheet.|Geological Survey of Western Australia. Explanatory Notes|1v|
22535|Seddon, G.|1996|Thinking like a geologist: the culture of geology. Mawson Lecture 1996.|Australian Journal of Earth Sciences|43(5)|p487-495
22537|Hoatson, D., Blake, D., Mory, A., Tyler, I., Pittavino, M., Allen, B., Kamprad, J., Oswald-Jacobs, I.|1997|Bungle Bungle Range Purnululu National Park East Kimberley Western Australia. A guide to the rocks, landforms, plants, animals, and human impact|Australian Geological Survey Organisation||
22539|Witt, W.K., Swager, C.P.|1989|Bardoc, First Edition (1:100 000 geological sheet 3137)|Geological Survey of Western Australia|1v|Map
22541|McGowran, B., Li, Q.|1997|Stratigraphic Excursion to Maslin and Aldinga Bays|Department of Geology and Geophysics, The University of Adelaide||p1- 41
22546|Krapez, B.|1996|Sequence stratigraphic concepts applied to the identification of basin - drilling rythms in Precambrian successions.|Australian Journal of Earth Sciences|43(4)|p355-380
22547|Sheppard, S., Thorne, A.M., Tyler, I.M.|1999|Geology of the Bow 1:100 000 Sheet|Geological Survey of Western Australia|1v|36p
22550|Dorling, S.L., Dentith, M.C., Groves, D.I., Playford, P.E., Vearncombe, J.R., Muhling, P.|1996|Heterogeneous brittle deformation in the Devonian carbonate rocks in the Pillara Range, Canning Basin: implications for the structural evolution of the Lennard Shelf|Australian Journal of Earth Sciences|43(1)|p15-29
22552|Bastian, L.V.|1996|Residual soil mineralogy and dune subdivision, Swan Costal Plain, Western Australia|Australian Journal of Earth Sciences|43(1)|p31-44
22554|Carson, C.J., Fanning, C.M., Wilson, C.J.L.|1996|Timing of the Progress Granite, Larsemann Hills: additional evidence of Early Palaeozoic orogenesis within the east Antarctic Shield and implications for Gondwana Land|Australian Journal of Earth Sciences|43(5)|539-553
22560|Korsch, R.J.|1991|Geological and geophysical studies of the Amadeus Basin: scope and achievements. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia|Bureau of Mineral Resources, Australia. Bulletin|236|P1-6
22561|Lindsay, J.F., Korsch, R.J.|1991|The evolution of the Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 7-32
22562|Wellman, P.|1991|Amadeus Basin, Northern Territory: structure from gravity and magnetic anomalies. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|p 33-40
22563|Wright, C., Goleby, B.R., Shaw, R.D., Collins, C.D.N., Korsch, R.J., Barton, T., Greenhalgh, S.A., Sugiharto, S.|1991|Seismic reflection and refraction profiling in central Australia: implications for understanding the evolution of the Amadeus Basin. IN Korsch and Kennard (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P41-57
22564|Taylor, G.R., Moseley, N.A.|1991|Geological mapping in the Camel Flat - Allambi region of the Amadeus Basin with the NS001 Airborne Scanner. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P59-66
22565|Wright, C., Barton, T., Goleby, B.R., Taylor, F.J.|1991|Seismic velocities in the Missionary Plain Region: an aid to stratigraphic studies. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 67-72
22566|Oaks, R.Q. Jr, Deckelman, J.A., Conrad, K.T., Hamp, L.P., Phillips, J.O., Stewart, A.J.|1991|Sedimentation and tectonics in the northeastern and central Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 73-90
22567|Lindsay, J.F.|1991|New evidence for ancient metazoan life in the Late Proterozoic Heavitree Quartzite, Amadeus Basin, central Australia. IN Korsch RJ and Kennard JM (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 91-95
22569|Legge, P.J.|1995|Geoscience 1994 and beyond: thoughts on geology and exploration for world-class ore deposits|Australian Journal of Earth Sciences|42(1)|p1-10
22583|Wang, Q., Schiotte, L., Campbell, I.H.|1996|Geochronological constraints on the age of komatiites and nickel mineralisation in the Lake Johnston greenstone belt, Yilgarn Craton, Western Australia.|Australian Journal of Earth Sciences|43(4)|p381-385
22587|Alley, N.F., Krieg, G.W., Callen, R.A.|1996|Early Tertiary Eyre Formation, lower Nelly Creek, southern Lake Eyre Basin, Australia: palynological dating of macrofloras and silcrete, and palaeoclimatic interpretation|Australian Journal of Earth Sciences|43(1)|p71-84
22589|Grey, K.|1995|Neoproterozoic stroatolites from the Skates Hills Formation, Savory Basin,Western Australia, and a review of the distribution of Acaciella australica.|Australian Journal of Earth Sciences|42(2)|p123-132
22596|Witt, W.K.|1995|Tholeiitic and high-Mg mafic/ultramafic sills in the Eastern Goldfields Province, Western Australia: implications for tectonic settings|Australian Journal of Earth Sciences|42(4)|p407-422
22613|Rankin, L.R., Benbow, M.C., Fairclough, M.C., Daly, S.J.|1996|Barton South Australia 1:250 000 Geological Series - Explanatory Notes (Sheet SH 53-9)|Geological Survey of South Australia||44
22614|Benbow, M.C., Crooks, A.F., Rankin, L.R., Martin, A.R., Fairclough, M.C.|1995|Barton Map Sheet, South Australia, Geological Survey, Geological Atlas 1:250000 Series, sheet SH/53-9|Geological Survey of South Australia||
22615|Van Kranendonk, M.J.|1997|Results of field mapping, 1994-1996, in the North Shaw and Tambourah 1:100 000 sheet areas, eastern Pilbara Craton, northwestern Australia|Australian Geological Survey Organisation. Record|1997/23|
22617|Nemchin, A.A., Pidgeon, R.T.|1998|Precise conventional and SHRIMP baddeleyite U-Pb age for the Binneringie Dyke, near Narrogin, Western Australia|Australian Journal of Earth Sciences|45(5)|p673-675
22622|Kerr, R.C., Lister, J.R.|1995|The lateral intrusion of silicic magmas into unconsolidated sediments: the Tennant Creek porphry revisited.|Australian Journal of Earth Sciences|42(2)|p223-224
22626|Li, Q., James, N.P., Bone, Y., McGowran, B.|1996|Foraminiferal biostratigraphy and depositional enviroments of the mid-Cenozoic Abrakurrie Limestone, Eucla Basin, southern Australia|Australian Journal of Earth Sciences|43(4)|p437-450
22635|Nelson, D.R., Myers, J.S., Nutman, A.P.|1995|Chronology and evolution of the Middle Proterozoic Albany-Fraser Orogen, Western Australia.|Australian Journal of Earth Sciences|42(5)|p481-495
22640|Mernagh, T.P., Witt, W.K.|1994|Early, methane-rich fluids and their role in Archaean gold mineralisation at the Sand King and Missouri deposits, Eastern Goldfields Province, Western Australia|AGSO Journal of Australian Geology and Geophysics|15(3)|p297-312
22642|Horwitz, R.C., Smithies, R.H., Dawes, P.R.|1996|Discussion and reply Sunrise Hill unconformity: a newly discovered regional hiatus between Archaean Granites and greenstones in the northeastern Pilbarra Craton|Australian Journal of Earth Sciences|43(4)|p485-486
22645|Campbell, I.H., Compston, D.M., Richards, J.R., Johnson, J.P., Kent, A.J.R.|1998|Review of the application of isotopic studies to the genesis of Cu-Au mineralisation at Olympic Dam and Au mineralisation at Porgera, the Tennant Creek district and Yilgarn Craton|Australian Journal of Earth Sciences|45(2)|p201-218
22646|Shergold, J.H., Elphinstone, R., Laurie, J.R., Nicoll, R.S., Walter, M.R., Young, G.C., Zang, W.|1991|Late Proterozoic and Early Palaeozoic palaeontology and biostratigraphy of the Amadeus Basin. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 97 - 111
22647|Southgate, P.N.|1991|A sedimentological model for the Loves Creek Member of the Bitter Springs Formation, northern Amadeus Basin. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 113 - 126
22648|Field, B.D.|1991|Paralic and periglacial facies and contemporaneous deformation of the Late Proterozoic Olympic Formation, Pioneer Sandstone and Gaylad Sandstone, Amadeus Basin, central Australia. IN Korsch and Kennard (eds) Geological and geophysical stu|Bureau of Mineral Resources, Australia. Bulletin|236|P 127 - 136
22649|Freeman, M.J., Oaks, R.Q. Jr, Shaw, R.D.|1991|Stratigraphy of the Late Proterozoic Gaylad Sandstone, northeastern Amadeus Basin, and recognition of an underlying regional unconformity. IN Korsch and Kennard (eds) Geological and geophysical studies in the Amadeus Basin, central Aust...|Bureau of Mineral Resources, Australia. Bulletin|236|P 137 - 154
22650|Walley, A.M., Cook, P.J., Bradshaw, J., Brakel, A.T., Kennard, J.M., Lindsay, J.F., Nicoll, R.S., Olissoff, S., Owen, M., Shergold, J.H., Totterdell, J.M., Young, G.C.|1991|The Palaeozoic palaeogeography of the Amadeus Basin region. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 155 - 169
22651|Kennard, J.M., Lindsay, J.F.|1991|Sequence stratigraphy of the latest Proterozoic-Cambrian Pertaoorrta Group, northern Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 171 - 194
22652|Kennard, J.M.|1991|Lower Cambrian archaeoyathan buildups, Todd River Dolomite, northeast Amadeus Basin, central Australia: sedimentology and diagensis. IN Korsch RJ and Kennard JM (eds) Geological and geophysical studies in the Amadeus Basin, central Aust.|Bureau of Mineral Resources, Australia. Bulletin|236|p 195 - 225
22653|Bradshaw, J.|1991|Description and depositional model of the Chandler Formation: a Lower Cambrian evaporite and carbonate sequence, Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin|Bureau of Mineral Resources, Australia. Bulletin|236|p 227 - 244
22654|Bradshaw, J.|1991|The Tempe Formation: an early Middle Cambrian, open marine, clastic and carbonate sequence, central Amadeus Basin. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 245 - 253
22655|Gorter, J.D.|1991|Palaeogeography of Late Cambrian to Early Ordovician sediments in the Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 253 - 275
22656|Nicoll, R.S., Gorter, J.D., Owen, M.|1991|Ordovician sediments in the Waterhouse Range Anticline, Amadeus Basin, central Australia: their interpretation and tectonic implications. IN Korsch RJ and Kennard JM (eds) Geological and geophysical studies in the Amadeus Basin, central Aus|Bureau of Mineral Resources, Australia. Bulletin|236|P 277 - 284
22657|Deckelman, J.A.|1991|Recognition of a fluvial facies in the Pacoota Sandstone and it's implications for petroleum exploration. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 285 - 301
22660|Pearson, J.M., Taylor, W.R., Barley, M.E.|1996|Geology of the alkaline Gifford Creek Complex, Gascoyne Complex, Western Australia.|Australian Journal of Earth Sciences|43(3)|p299-309
22661|Rugless, C.S., Pirajno, F.|1996|Geology and geochemistry of the Copperhead Albitite 'Carbonatite' Complex, east Kimberley, Western Australia.|Australian Journal of Earth Sciences|43(3)|p311-322
22663|Department of Primary Industries and Energy|1997|Release of Offshore Petroleum Areas Australia, Geology and Data Availability|Department of Primary Industries and Energy, Canberra||
22666|Squire, R.J., Cas, R.A.F., Clout, J.M.F., Behets, R.|1998|Volcanology of the Archaean Lunnon Basalt and its relevance to nickel sulfide-bearing trough structures at Kambalda, Western Australia|Australian Journal of Earth Sciences|45(5)|p695-715
22672|Lambert, D.D., Foster, J.G., Frick, L.R., Hoatson, D.M., Purvis, A.C.|1998|Application of the Re-Os isotopic system to the study of Precambrian magmatic sulfide deposits of Western Australia|Australian Journal of Earth Sciences|45(2)|p265-284
22676|Naldrett, A.J.|1997|Key factors in the genesis of Noril'sk, Sudbury, Jinchuan, Voisey's Bay and other world-class Ni-Cu-PGE deposits: implications for exploration|Australian Journal of Earth Sciences|44(3)|p283-315
22682|Krapez, B.|1997|Sequence-stratigraphic concepts applied to the identification of deposition basin and global cycles|Australian Journal of Earth Sciences|44(1)|p1-36
22689|Trendall, A.F., Nelson, D.R., de Laeter, J.R., Hassler, S.W.|1998|Precise zircon U-Pb ages from the Marra Mamba Iron Formation and Wittenoom Formation, Hamersley Group, Western Australia|Australian Journal of Earth Sciences|45(1)|137-142
22694|Bradley, J.J., Faulkner, J.A., Sanders, A.J.|1997|Geochemical mapping of the Robinson Range 1:250 000 sheet|Geological Survey of Western Australia||
22695|Bradley, J.J., Sanders, A.J.|1997|Robinson Range, WA, sheet SG 50-7, 1:250 000 Regolith Materials Series|Geological Survey of Western Australia|Plate 1|
22696|Bradley, J.J., Faulkner, J.A., Sanders, A.J.|1997|Robinson Range, WA, sheet SG 50-7 -- Sample Locations, 1:250 000 Regolith Geochemistry Series, Plate 2|Western Australia Geological Series. 1:250 000 Regolith Geochemistry Series|Plate 2|
22697|Faulkner, J.A.|1997|Robinson Range, WA, sheet SG50-7 -- Company projects with surface geochemistry data in open-file reports (at August 1995) projects reported between 1966-1985, 1:250 000 Regolith Geochemistry Series, Plate 3|Western Australia Geological Series. 1:250 000 Regolith Geochemistry Series|Plate 3|
