Reference Id | Author | Year | Title | Source | Vol/Part | Pages
30326|Cromer, W.C.|1977|Deep drilling in Tertiary basins east of Devonport.|Geological Survey of Tasmania. Technical Report|20|p45-52
30340|Crowell, J.C., Frakes, L.A.|1971|Late Palaeozoic glaciation: Part IV, Australia.|Geological Society of America. Bulletin|82(9)|p2515-2540
30341|Crowell, J.C., Frakes, L.A.|1971|Late Palaeozoic glaciation of Australia.|Geological Society of Australia. Journal|17(2)|p115-155
30392|Danielson, N.J.|1975|King Island scheelite deposits. IN Knight C.L.(Ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p592-598
30393|Darragh, T.A.|1976|Mollusca from the Whalers Bluff Formation, Dutton Way, Portland.|Geological Society of Australia. Journal|23(3)|p309
30449|Dear, J.F.|1971|Strophomenoid brachiopods from the higher Permian faunas of the Back Creek Group in the Bowen Basin.|Geological Survey of Queensland. Publication|347  (Palaeo, 21)|
30454|Deighton, I., Falvey, D.A., Taylor, D.J.|1976|Depositional environments and geotectonic framework: southern Australian continental margin.|APEA Journal|16(1)|p25-36
30455|de Jersey, N.J.|1968|Triassic spores and pollen grains from the Clematis Sandstone.|Geological Survey of Queensland. Publication|338  (Palaeo,P|
30458|de Jersey, N.J.|1970|Triassic miospores from the Blackstone Formation, Aberdare Conglomerate and Raceview Formation.|Geological Survey of Queensland. Publication|348  (Palaeo, 22)|
30460|de Jersey, N.J.|1970|Early Triassic miospores from the Rewan Formation.|Geological Survey of Queensland. Publication|345  (Palaeo, 19)|
30465|de Jersey, N.J.|1971|Triassic miospores from the Tivoli Formation and Kholo Sub-Group.|Geological Survey of Queensland. Publication|353  (Palaeo, 28)|
30466|de Jersey, N.J.|1972|Triassic miospores from the Esk Beds.|Geological Survey of Queensland. Publication|357  (Palaeo, 32)|
30475|de Jersey, N.J.|1975|Miospore zones in the Lower Mesozoic of southeastern Queensland. IN Campbell K.S.W.(Ed) - Gondwana geology: Papers from the 3rd Gondwana symposium, Canberra, 1973.|ANU Press, Canberra|1v|p159-172
30499|Denham, J.I., Brown, B.R.|1976|A new look at the Otway Basin.|APEA Journal|16(1)|p91-98
30512|South Australia. Department of Mines.|1976|Annual report 1975-1976.|South Australia. Department of Mines. Annual Report|1v|
30521|Tasmania. Department of Mines.|1976|Geological map of Tasmania 1:500 000 geological series.|Department of Mines, Tasmania|1v|
30522|Victoria. Department of Mines., South Australia. Department of Mines.|1971|Geological map of the Otway Basin 1:500 000 scale. IN Wopfner H., Douglas J.G.(Eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|Enclosure 1.1|
30524|Derbyshire, E., Peterson, J.A.|1971|On the status and correlation of Pleistocene glacial episodes in southeastern Australia.|Search|2(8)|p285-288
30539|Dettmann, M.E.|1973|Angiospermous pollen from Albian to Turonian sediments of eastern Australia. IN Glover J.E., Playford G.(Eds) - Mesozoic and Cainozoic palynology: essays in honour of Isabel Cookson.|Geological Society of Australia. Special Publication|4|p3-34
30547|Dickins, J.M.|1973|The geological sequence and the Permian-Triassic boundary in Australia and eastern Papua New Guinea. IN Logan A.(Ed) - The Permian and Triassic systems and their mutual boundary.|Canadian Society of Petroleum Geologists, Memoir|2|p425-432
30565|Dolby, J.H., Balme, B.E.|1976|Triassic palynology of the Carnarvon Basin, Western Australia.|Review of Palaeobotany and Palynology|22(2)|p105-168
30576|Douglas, J.G.|1977|The geology of the Otway region, southern Victoria.|Royal Society of Victoria. Proceedings|89(1)|p19-25
30578|Douglas, J.G., Laing, A.C.M.|1976|Explanatory notes on the Colac 1:250 000 geological map.|Geological Survey of Victoria. Report|1976/4|
30580|Douglas, J.G., Spencer-Jones, D.|1973|Colac, Victoria, 1:250 000 geological series map. Sheet SJ/54-12, 1st edition.|Geological Survey of Victoria|1v|
30598|Druce, E.C.|1978|Correlation of the Cambrian Ordovician boundary in Australia. IN The Crespin volume: essays in honour of Irene Crespin.|Bureau of Mineral Resources, Australia. Bulletin|192|p49-60
30659|Embleton, B.J.J.|1972|The palaeomagnetism of some Palaeozoic sediments from central Australia.|Royal Society of New South Wales. Journal and Proceedings|105|p86-93
30663|Embleton, B.J.J.|1977|A Late Devonian palaeomagnetic pole for the Mulga Downs Group, western New South Wales.|Royal Society of New South Wales. Journal and Proceedings|110(1/2)|p25-27
30675|Esplan, W.A.|1971|Electric log correlation of water wells in the Victorian sector of the Otway Basin. IN Wopfner H.,Douglas J.G.(Eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p251-271
30676|Esplan, W.A.|1974|Notes on the deep sand aquifers of Lower Tertiary age in the Portland area.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1974|p11-12
30718|Farmer, N.|1975|Hobart, Tasmania, 1:250 000 geological series map. Sheet SK/55-08, 1st edition.|Geological Survey of Tasmania|1v|
30754|Firman, J.B.|1973|Regional stratigraphy of surficial deposits in the Murray Basin and Gambier Embayment.|South Australia. Department of Mines. Report of Investigations|1v|
30819|Forsyth, S.M., Farmer, N., Gulline, A.B., Banks, M.R., Williams, E., Clarke, M.J.|1974|Status and subdivision of the Parmeener Super-Group.|Royal Society of Tasmania, Papers and Proceedings|108|p107-109
30865|Garrard, T.A.|1972|A revision of Australian Recent and Tertiary Turritellidae (Gastropoda: Mollusca).|Malacological Society of Australia. Journal|2(3)|p267-338
30866|Garrard, T.A.|1975|A revision of Australian Cancellariidae (Gastropoda: Mollusca).|Australian Museum. Records|30(1)|
30876|Gee, C.E., Jago, J.B., Quilty, P.G.|1970|The age of the Mt.Read Volcanics in the Que River area, western Tasmania.|Geological Society of Australia. Journal|16(2)|761-763
30877|Gee, R.D.|1971|Table Cape, Tasmania, geological atlas 1 mile series, explanatory notes. Zone 7, sheet no.22 (8016S).|Geological Survey of Tasmania|1v|
30887|Gee, R.D., Legge, P.J.|1971|Beaconsfield, Tasmania, geological atlas 1 mile series. Zone 7, sheet no. 30, 1st edition.|Geological Survey of Tasmania|1v|
30888|Gee, R.D., Marshall, B., Burns, K.L.|1970|The metamorphic and structural sequence in the Precambrian of the Cradle Mountain area, Tasmania.|Geological Survey of Tasmania. Report|11|
30889|Gee, R.D., Pike, G.P.|1974|Beaconsfield, Tasmania, 1 mile geological atlas series explanatory notes. Zone 7, sheet no.30 (8215N).|Geological Survey of Tasmania|1v|
30905|Geological Society of Australia.|1976|Lower Cretaceous. IN Douglas J.G., Ferguson J.A.(Eds) - Geology of Victoria.|Geological Society of Australia. Special Publication|5|p146-169
30926|Geological Survey of Tasmania.|1975|Oatlands, Tasmania, 1:50 000 geological atlas series map. Sheet 8313S, no.68, 1st edition.|Geological Survey of Tasmania|1v|
30927|Geological Survey of Tasmania.|1976|Oatlands, Tasmania, 1:250 000 geological atlas series map. Sheet SK/55-06, 1st edition.|Geological Survey of Tasmania|1v|
30928|Geological Survey of Victoria.|1971|Hamilton, Victoria, 1:250 000 geological series map. Sheet SJ/54-07, 1st edition.|Geological Survey of Victoria|1v|
30929|Geological Survey of Victoria.|1971|Queenscliff, Victoria, 1:250 000 geological series map. Sheet SJ/55-09, 1st edition.|Geological Survey of Victoria|1v|
30932|Geological Survey of Victoria.|1972|Portland, Victoria, 1:250 000 geological series map. Sheet SJ/54-11, 1st edition.|Geological Survey of Victoria|1v|
30982|Giddings, J.W., Embleton, B.J.J.|1974|Large scale horizontal displacements in southern Australia - contrary evidence from palaeomagnetism.|Geological Society of Australia. Journal|21(4)|p431-436
30990|Gill, E.D.|1972|Ramparts on shore platforms.|Pacific Geology|4|p121-133
30998|Gill, E.D.|1974|Geology of fossil penguin beds, Macquarie Island.|Royal Society of Victoria. Proceedings|86(2)|p171-174
31001|Gill, E.D.|1977|Evolution of the Otway coast, Australia, from the last interglacial to the present.|Royal Society of Victoria. Proceedings|89(1)|p7-18
31010|Gill, E.D., Segnit, E.R., McNeill, N.H.|1977|Concretions in Otway Group sediments, south-east Australia.|Royal Society of Victoria. Proceedings|89(2)|p51-60
31036|Glenie, R.C.|1971|Upper Cretaceous and Tertiary rock stratigraphic units in the central Otway Basin. IN Wopfner H., Douglas J.G.(Eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p193-215
31138|Green, G.R.|1975|Sundry mineralization in Tasmania. IN Knight C.L.(Ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p632-635
31141|Green, T.H.|1966|The geology of the Trial Harbour district.|Royal Society of Tasmania, Papers and Proceedings|100|p1-20
31155|Griffin, B.J., Preiss, W.V.|1976|The significance and provenance of stromatolitic clasts in a probable Late Cambrian diamictite in northwestern Tasmania.|Royal Society of Tasmania, Papers and Proceedings|110|p111-121
31160|Griffiths, J.R.|1971|Continental margin tectonics and the evolution of south east Australia.|APEA Journal|11(1)|p75-79
31172|Groves, D.I.|1971|The regional significance of the Don Hill fault zone of Mt.Bischoff, Tasmania.|Geological Survey of Tasmania. Technical Report|14|p7-15
31173|Groves, D.I.|1972|The zoned mineral deposits of the Scamander-St.Helens district.|Geological Survey of Tasmania. Bulletin|53|
31174|Groves, D.I.|1972|Geology. IN Groves D.I., Martin E.L., Murchie H., Wellington H.K.(Eds)- A century of tin mining at Mount Bischoff, 1871-1971.|Geological Survey of Tasmania. Bulletin|54|p166-257
31175|Groves, D.I.|1972|Report on Bubs Hill prospect.|Geological Survey of Tasmania. Technical Report|15|p37
31195|Gulline, A.B., Bravo, A.P., Naqvi, I.H.|1973|Frankford, Tasmania, 1 mile geological series map. Sheet No.38(82155), 1st edition.|Geological Survey of Tasmania|1v|Map
31202|Gunn, P.J.|1975|Mesozoic-Cainozoic tectonics and igneous activity: southeastern Australia.|Geological Society of Australia. Journal|22(2)|p215-221
31212|Hall, J.McG.|1971|An interpretation of gravity and other geophysical data in the western Otway Basin. IN Wopfner H., Douglas J.G.(Eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p317-323
31242|Harris, I.F.|1974|Hydrogeology of the Melbourne region.|Geological Survey of Victoria. Report|11|
31245|Harris, W.K.|1971|Tertiary stratigraphic palynology, Otway Basin. IN Wopfner H., Douglas J.G.(Eds) - The Otway Basin of southwestern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p67-87
31246|Harris, W.K.|1972|New form species of pollen from southern Australian Early Tertiary sediments.|Royal Society of South Australia. Transactions|96(1)|p53-65
31251|Harris, W.K., McGowran, B.|1973|Cootamoorina No.1 well (Part 2), Upper Palaeozoic and Lower Cretaceous micropalaeontology.|South Australia. Department of Mines. Report of Investigations|40|p59-89
31264|Haynes, S.J., Hill, P.A.|1970|Pyrrhotite phases and pyrrhotite-pyrite relationships: Renison Bell, Tasmania.|Economic Geology|65(7)|p838-848
31345|Hills, E.S.|1975|Physiography of Victoria. An introduction to geomorphology.|Whitcombe & Tombs Pty Ltd|1v|
31372|Holdgate, G.R.|1976|Drik Drik 1 well completion report.|Geological Survey of Victoria. Report|1976/6|
31396|Howard, P.F.|1972|Exploration for phosphate in Australia - a case history.|Economic Geology|67(8)|p1180-1192
31424|Holdgate, G.|1974|Glenaulin 2 well completion report.|Geological Survey of Victoria. Report|10|
31435|Ingram, J.A.|1976|Australian tin deposits.|Bureau of Mineral Resources, Australia. Mineral Resources Report|7|
31461|Jago, J.B.|1972|Geology of the Maydena Range.|Royal Society of Tasmania, Papers and Proceedings|106|p45-57
31462|Jago, J.B.|1972|Fossiliferous Cambrian limestone from within the Mt.Read Volcanics, Mt.Lyell mine area, Tasmania.|Geological Society of Australia. Journal|19(3)|p379-382
31463|Jago, J.B.|1972|The youngest recorded Tasmanian Cambrian trilobites.|Search|3(5)|p173-174
31464|Jago, J.B.|1973|Paraconformable contacts between Cambrian and Junee Group sediments in Tasmania.|Geological Society of Australia. Journal|20(3)|p373-377
31465|Jago, J.B.|1973|Cambrian agnostid communities in Tasmania.|Lethaia|6(4)|p405-421
31466|Jago, J.B.|1974|A new Middle Cambrian polymerid trilobite from north-western Tasmania.|Royal Society of Tasmania, Papers and Proceedings|108|p141-149
31467|Jago, J.B.|1974|Glyptagnostus Reticulatus from the Huskisson River, Tasmania.|Royal Society of Tasmania, Papers and Proceedings|107|p117-127
31468|Jago, J.B.|1974|The origin of Cottons Breccia, King Island, Tasmania.|Royal Society of South Australia. Transactions|98(1)|p13-28
31472|Jago, J.B.|1976|Late Middle Cambrian agnostid trilobites from the Gunns Plains area, north-western Tasmania.|Royal Society of Tasmania, Papers and Proceedings|110|p1-18
31473|Jago, J.B.|1977|A Late Middle Cambrian fauna from the Que River Beds, western Tasmania.|Royal Society of Tasmania, Papers and Proceedings|111|p41-57
31475|Jago, J.B., Cooper, J.A., Corbett, K.D.|1977|First evidence for Ordovician igneous activity in the Dial Range Trough, Tasmania.|Geological Society of Australia. Journal|24(2)|p81-86
31476|Jago, J.B., Daily, B.|1974|The trilobite Clavagnostus Howell from the Cambrian of Tasmania.|Palaeontology|17(1)|p95-109
31510|Jenkin, J.J.|1974|The geology of the Mornington Peninsula and Western Port.|Geological Survey of Victoria. Report|1974/3|
31514|Jenkins, D.G.|1975|Cenozoic planktonic foraminiferal zonations of southern Australia and New Zealand.|APEA Journal|15(2)|p42-44
31516|Jenkins, R.J.F.|1975|The fossil crab Ommatocarcinus corioensis (Creswell) and a review of related Australian species.|National Museum, Victoria. Memoirs|36|p33-62
31534|Johns, M.W.|1971|Geochemistry of groundwaters in the Otway Basin of southwestern Victoria. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p363-375
31560|Johnston, B.K.|1977|Petrological study of coal seams in GSQ Taroom 11-11A.|Queensland Government Mining Journal|78(914)|p630-633
31572|Jones, P.J., Shergold, J.H., Druce, E.C.|1971|Late Cambrian and Early Ordovician stages in western Queensland.|Geological Society of Australia. Journal|18(1)|p1-32
31583|Joyce, E.B.|1973|The tectonic setting of maar volcanism in southeastern Australia and other areas. IN Symposium on Tertiary and Quaternary volcanism in E.Australia. Melbourne, 1973.|Geol Soc Aust. Spec Grp Geochem & Miner and Aust Nat Comm Geodynamics|1v|p17-20
31616|Kemezys, K.J.|1971|Mid-Cretaceous mineralization in south-eastern Australia.|Search|2(6)|p202
31624|Kenley, P.R.|1971|Cainozoic geology of the eastern part of the Gambier embayment, southwestern Victoria. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic.|1v|p89-153
31625|Kenley, P.R.|1971|Correlation of Cainozoic rocks in the Victorian part of the Gambier embayment. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia. (See enclosure no.2).|Geological Survey of SA & Geological Survey of Vic.|1v|
31628|Kenley, P.R., Crohn, P.W., Spencer-Jones, D., Carter, A.N.|1971|Dartmoor, Victoria, 1:63 360 geological map. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia. (See enclosure no.5.3).|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|
31629|Kenley, R.R.|1971|Cross sections of the Kanawinka fault and related structures. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia. (See enclosure no.5.1).|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|
31648|King, D., Blissett, A.H.|1968|A statistical and geological review of the Zeehan silver-lead mines, west Tasmania.|AusIMM. Proceedings|228|p31-42
31672|Knight, C.L.|1975|The Mount Bischoff tin orebody. IN Knight C.L.(ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p591-592
31677|Knights, C.J.|1975|Representative basin study: Sandfly Creek, south-western Tasmania.|Geological Survey of Tasmania. Technical Report|19|p100-105
31706|Kummel, B.|1970|History of the earth.|W.H.Freeman & Co., San Francisco|1v|
31714|Laing, A.C.M.|1977|Some good onshore petroleum prospects in Australia.|APEA Journal|17(2)|p30-33
31733|Large, R.R.|1971|Metasomatism and scheelite mineralization at Bold Head, King Island.|AusIMM. Proceedings|238|p31-45
31746|Lawrence, C.R., Abele, C.|1976|Tertiary - Murray Basin. IN Douglas J.G.,Ferguson J.A.(eds) - Geology of Victoria.|Geological Society of Australia. Special Publication|5|p191-198
31758|Leaman, D.E.|1970|Geology of the Coal River Basin, special map scale - 1:63 360.|Department of Mines, Tasmania|1v|
31760|Leaman, D.E.|1971|The geology and ground water resources of the Coal River Basin.|Tasmania. Department of Mines. Underground Water Supply Paper|7|
31761|Leaman, D.E.|1972|Gravity survey of the Hobart District.|Geological Survey of Tasmania. Bulletin|52|
31762|Leaman, D.E.|1972|Hobart, Tasmania, 1:50 000 geological atlas series. Zone 7, sheet no.82, 1st edition.|Geological Survey of Tasmania. Bulletin|1v|
31763|Leaman, D.E.|1972|Dam site, Mountain River.|Geological Survey of Tasmania. Technical Report|15|p114-115
31764|Leaman, D.E.|1972|Underground water resources, Arm End - Gellibrand Point, South Arm.|Geological Survey of Tasmania. Technical Report|15|p129-132
31765|Leaman, D.E.|1973|Applied geophysics in Tasmania. Part 1 - Summary of surveys and rock properties.|Australian Society of Exploration Geophysicists. Bulletin|4(2/3)|p27-58
31766|Leaman, D.E.|1973|Applied geophysics in Tasmania. Part 2 - Use, effectiveness and reliability of methods.|Australian Society of Exploration Geophysicists. Bulletin|4(2/3)|p59-77
31767|Leaman, D.E.|1974|Gravity profile, Cape Sorell to Trial Harbour.|Geological Survey of Tasmania. Technical Report|17|p113-114
31768|Leaman, D.E.|1975|Form, mechanism and control of dolerite intrusion near Hobart, Tasmania.|Geological Society of Australia. Journal|22(2)|p175-186
31769|Leaman, D.E.|1975|Brighton, Tasmania, 1:50 000 geological atlas series. Zone 55, sheet no.75, 1st edition.|Geological Survey of Tasmania|1v|
31774|Leaman, D.E.|1975|Experimental gravity survey, Beulah barytes deposit.|Geological Survey of Tasmania. Technical Report|18|p32-33
31780|Leaman, D.E.|1977|Brighton, Tasmania, 1:50 000 geological atlas series geological survey explanatory report. Sheet 75(8312N).|Department of Mines, Tasmania|1v|
31781|Leaman, D.E.|1977|Geological observations and seismic survey, Department of Mines site, Mornington.|Geological Survey of Tasmania. Technical Report|20|p219-222
31826|Liddy, J.C.|1973|Australian barites potential.|Australian Mining|65(9)|p28-35
31832|Liddy, J.C.|1977|The tin deposits and potential of Australia.|Australian Mining|69(7)|p17-54
31852|Link, A.G.|1970|Age and correlation of the Siluro-Devonian strata in the Yass Basin, New South Wales.|Geological Society of Australia. Journal|16(2)|p711-722
31871|Longman, M.J., Leaman, D.E.|1971|Gravity surveys of the Tertiary basins in northern Tasmania.|Geological Survey of Tasmania. Bulletin|51|p1-21
31919|Ludbrook, N.H.|1971|Large gastropods of the families Diastomatidae and Corithiidae (Mollusca:Gastropoda) in southern Australia.|Royal Society of South Australia. Transactions|95(1)|p29-48
31920|Ludbrook, N.H.|1971|Stratigraphy and correlation of marine sediments in the western part of the Gambier Embayment. IN Wopfner H., Douglas J.F.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p47-66
31922|Ludbrook, N.H.|1977|Early Tertiary Cyclammina and Haplophragmoida (Foraminiferida: Lituolidae) in southern Australia.|Royal Society of South Australia. Transactions|101(7)|p165-197
31923|Ludbrook, N.H., Johns, R.K.|1970|Geology of South Australia.|South Australia. Department of Mines. Year Book|1970|p16
32051|Matthews, W.L.|1971|Patermonia dam site.|Geological Survey of Tasmania. Technical Report|14|p90-108
32056|Matthews, W.L.|1972|Geology around dam site, Nunamara.|Geological Survey of Tasmania. Technical Report|15|p69-70
32057|Matthews, W.L.|1974|Land stability at Boat Harbour Beach.|Geological Survey of Tasmania. Technical Report|17|p116-119
32059|Matthews, W.L.|1974|Lake River, Tasmania, 1:50 000 geological atlas series. Zone 55, sheet no.54, 1st edition.|Geological Survey of Tasmania|1v|
32093|McClenaghan, M.P., Baillie, P.W.|1974|Launceston, Tasmania, 1:250 000 geological atlas series map. Sheet SK/55-04, 1st edition.|Geological Survey of Tasmania|1v|
32094|McClung, G.|1975|Late Palaeozoic glacial faunas of Australia: distribution and age. IN Campbell K.S.W.(ed) - Gondwana geology: papers from the 3rd Gondwana symposium, Canberra, 1973.|ANU Press, Canberra|1v|p381-390
32097|McClung, G., Armstrong, J.|1975|New species of Martinopsis (Brachiopoda:Spiriferida) from the Permian of eastern Australia.|Queensland Government Mining Journal|LXXIV(855)|p231-234
32115|McGowran, B.|1970|Late Paleocene in the Otway Basin: biostratigraphy and age of key microfauna.|Royal Society of South Australia. Transactions|94|p1-14
32117|McGowran, B.|1978|Early Tertiary foraminiferal biostratigraphy in southern Australia: a progress report. IN The Crespin volume: Essays in honour of Irene Crespin.|Bureau of Mineral Resources, Australia. Bulletin|192|p83-95
32120|McGowran, B., Lindsay, J.M., Harris, W.K.|1971|Attempted reconcilation of Tertiary biostratigraphic systems. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Publication|1v|p273-281
32162|McPhee, I.|1975|Petroleum resources of offshore southeastern Australia.|APEA Journal|15(2)|p55-59
32167|Medwell, G.J.|1971|Structures of the Otway Ranges. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p339-359
32168|Medwell, G.J.|1977|Palaeocurrent directions in Otway Group sediments, Otway Ranges, southeastern Australia.|Royal Society of Victoria. Proceedings|89(2)|p27-50
32220|Victoria. Department of Mines.|1971|Annual report of the Mines Department, Victoria, for the year ended December 31, 1970.|Victoria. Department of Mines|1v|
32227|Victoria. Department of Mines.|1973|Mines Department projects. Research & investigation, project No.R10. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1972|p26-27
32232|Victoria. Department of Mines.|1974|Annual report of the Mines Department, Victoria, for the year ended December 31, 1973.|Victoria. Department of Mines|1v|
32234|Victoria. Department of Mines.|1976|Annual report of the Mines Department, Victoria, for the year ended December 31, 1975.|Victoria. Department of Mines|1v|
32235|Victoria. Department of Mines.|1977|Mines Department projects. Service, project No.S5 & 10. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p34-35
32240|Victoria. Department of Mines.|1977|Mines Department projects, research and investigation. Project No.R10. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p26
32290|Moore W.R.|1971|Geological investigation of the Quamby Brook No.11 dam site.|Geological Survey of Tasmania. Technical Report|14|p70-75
32292|Moore W.R.|1971|Whitewater Creek dam site, Kingston: subsurface investigations, 1969. Place, Hobart.|Geological Survey of Tasmania. Technical Report|14|p117-134
32303|Moore W.R.|1977|Groundwater investigation, "Lennonville", Bruny Island.|Geological Survey of Tasmania. Technical Report|20|p283-286
32344|Mulready, J.|1977|The Caroline carbon dioxide field and associated carbon dioxide occurrences, Gambier Embayment, South Australia.|APEA Journal|17(1)|p121-127
32409|Newnham, L.A.|1975|Renison Bell tinfield. IN Knight C.L.(ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p581-583
32463|Noldart, A.J.|1972|Notes on antimony deposits, Joe Page Bay, Port Davey.|Geological Survey of Tasmania. Technical Report|15|p44-46
32499|Ollier, C.D., Joyce, E.B.|1973|Geomorphology of the Western District volcanic plains, lakes and coastline. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p100-113
32619|Pickett, J.W.|1972|Correlation of the Middle Devonian formations of Australia.|Geological Society of Australia. Journal|18(4)|p457-466
32627|Pike, G.P.|1973|Quamby, Tasmania, geological atlas 1 mile series explanatory notes. Sheet No.46, zone 7.|Geological Survey of Tasmania. Report|1v|
32653|Pledge, N.S., Rothausen, K.|1977|Metasqualodon Harwoodi (Sanger, 1881) - a redescription.|South Australian Museum. Records|17(17)|p285-297
32712|Powell, T.G., McKirdy, D.M.|1972|The geochemical characterisation of Australian crude oils.|APEA Journal|12(1)|p125-131
32744|Quilty, P.G.|1971|Cambrian and Ordovician dendroids and hydroids of Tasmania.|Geological Society of Australia. Journal|17(2)|171-189
32746|Quilty, P.G.|1972|The biostratigraphy of the Tasmanian marine Tertiary.|Royal Society of Tasmania, Papers and Proceedings|106|p25-44
32754|Quilty, P.G.|1977|Tasmanian Tertiary foraminiferida,. Part 2.|Royal Society of Tasmania, Papers and Proceedings|111|p69-109
32767|Raheim, A., McDougall, I.|1972|Potassium-argon ages on the Newer Volcanics of Victoria.|Royal Society of Victoria. Proceedings|85(1)|p61-69
32778|Rankama, K.|1973|The Late Precambrian glaciation with particular reference to the Southern hemisphere.|Royal Society of New South Wales. Journal and Proceedings|106|p89-97
32781|Ransom, D.M., Hunt, F.L.|1975|Cleveland tin mine. IN Knight C.L.(ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p584-591
32794|Reid, K.D.|1975|Mount Lyell copper deposits. IN Knight C.L.(ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p604-619
32829|Riek, E.F.|1976|Neosecoptera, a new insect suborder based on specimen discovered in the Late Carboniferous of Tasmania.|Alcheringa|1(2)|p227-234
32836|Rigby, J.F.|1973|Gondwanidium and other similar Upper Palaeozoic genera and their stratigraphic significance.|Geological Survey of Queensland. Publication|350|
32841|Riha, M.|1971|Contributions to aquifer testing.|Geological Survey of Victoria. Report|1971/2|
32852|Ripper, D.T.|1975|Heywood 13 well completion report.|Geological Survey of Victoria. Report|1975/4|
32894|Rochow, K.|1971|Geological intrepetation of seismic time sections in the Gambier Embayment. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p285-315
32896|Rochow, K.|1971|Electric log correlation of Upper Cretaceous sequence in the Gambier Embayment. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin in southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|Enclosure 7.1|
32897|Rochow, K.|1971|Electric log correlation of well sequences in the Gambier Embayment IN Wopfner H., Douglas J.G.(eds) - The Otway Basin in southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p177-184
32898|Rochow, K.|1971|Previous work and exploration history: South Australia. IN Wopfner H., Douglas J.G.,(eds) - The Otway Basin in southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p27-29  32-39
32899|Rochow, K.A.|1971|Subdivision of the Otway Group based on a sedimentary study and electric log interpretations. IN Wopfner H., Douglas J.G.,(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p155-176
32941|Rubenach, M.J.|1974|The origin and emplacement of the Serpentine Hill Complex, western Tasmania.|Geological Society of Australia. Journal|21(1)|p21-106
32943|Runnegar, B.|1970|Eurydesma and Glendella gen.nov.(Bivalvia) in the Permian of eastern Australia.|Bureau of Mineral Resources, Australia. Bulletin|116|p83-106
32945|Runnegar, B.N.|1969|The Permian faunal succession in eastern Australia. IN Dickens J.M. (ed) - The Permian of Australia Symposium.|Geological Society of Australia. Special Publication|2|p73-96
32950|Runnegar, B., McClung, G.|1975|A Permian time scale for Gondwanaland. IN Campbell K.S.W.(ed) - Gondwana geology: papers from the 3rd Gondwana symposium, Canberra, 73.|ANU Press, Canberra|1v|p425-441
33004|Scheibner, E.|1976|Explanatory notes on the tectonic map of New South Wales.|Geological Survey of New South Wales|1v|
