Reference Id | Author | Year | Title | Source | Vol/Part | Pages
721|Brown, R.E., Brownlow, J.W., Krynen, J.P.|1992|Manilla-Narrabri 1:250000 Metallogenic Map SH/56-9, SH/55-12. Metallogenic Study and Mineral Deposit Data Sheets|Geological Survey of New South Wales. Metallogenic Map Series|1v|Map
7071|McGoldrick, P.J., Large, R.R.|1998|Geology and mineralisation in the Proterozoic 'Carpentaria Zinc Belt' of northern Australia|Australian Journal of Earth Sciences|45(1)|1-2
8187|Draper, J.J., Druce, E.C., Simpson, C.J., Green, D.|1980|Abudda Lakes 1:100 000 Geological Map - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics||
8217|Walter, M.R., Simpson, C.J., Green, D.|1978|Adam Special - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics||
9124|Thomson, B.P., Horwitz, R.C., Parkin, L.W., Barnes, T.A.|1962|Barker 1:250 000 Geological Map sheet SI54-13 - First Edition|Geological Survey of South Australia||map
9194|Ellis, P.L., Goldsworthy, P.J.|1974|Bundaberg, Queensland,  1:250 000 geological sheet SG 56-2 - First Edition|Geological Survey of Queensland||map
9199|Langworthy, A.P., Pillinger, D.M., Offe, L.A.|1976|Burt 1:100 000 Geological Map Sheet 5651 - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics|1v|Map
9250|Brunker, R.L., Bunny, M., Fitzpatrick, B., Kenny, E., Warner, R., Wilson, R., O'Connell, P.|1967|Cobham Lake 1:250 000 Geological Map - First Edition|Geological Survey of New South Wales||
9394|Warren, R.G., Simpson, C.J., Offe, L.A., Shaw, R.D., Holden, B.P., Stirzaker, J.F., Johnson, C.R., Freeman, M.J.|1982|Dneiper, Northern Territory 1:100 000 Geological Map Sheet 5952  - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Northern Territory Geological Survey|1v|Map
9528|Henderson, G.A.M., Mackenzie, D.E., Knight, C.P., Corbett, P.J.|1982|Geology of the Croydon Region - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Geological Survey of Queensland||
9531|Mackenzie, D.E., Knight, C.P.|1981|Geology of the Gilbert River Region - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Geological Survey of Queensland||
9539|Oversby, B.S., Bain, J.H.C., Withnall, I.W., Blythe, P.L.|1976|Georgetown 1:100 000 Geological Map - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics||
9541|Withnall, I.W., Oversby, B.S., Bain, J.H.C., Baker, E.M., Mifsud, J.|1977|Gilberton 1:100 000 Geological Map - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics||
9694|Stirzaker, J.F., Freeman, M.J.|1985|Jinka, Northern Territory 1:100 000 Geological Map, Sheet 6052 - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Northern Territory Geological Survey|1v|Map
9830|Blythe, P.L., Noon, T.A.|1979|Malbon 1:100 000 Geological Map - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Geological Survey of Queensland||
9862|Forbes, B.G., Coats, R.P., Webb, B.P., Horwitz, R.C|1965|Marree 1:250 000 Geological Map - First Edition|Geological Survey of South Australia|1v|Map
10116|Green, P.M.|1979|Mount Whelan 1:100 000 Geological Map - Preliminary Edition|Bureau of Mineral Resources, Geology and Geophysics and Geological Survey of Queensland ?|1v|Map
12575|Marshallsea, S.J., Green, P.F., Webb, J.|2000|Thermal history of the Hodgkinson Province and Laura Basin, Queensland: multiple cooling episodes identified from apatite fission track analysis and vitrinite reflectance data.|Australian Journal of Earth Sciences|47(4)|779-797
12891|Gorter, J.D., Nicoll, R.S., Purcell, R.R., Phillips, S.E.|1998|Contributions to the Geology of the Wiso Basin (Middle Cambrian to Ordovician), Northern Territory. IN Purcell, P.G. & Purcell, R.R. (eds). The Sedimentary Basins of Western Australia 2.|Petroleum Exploration Society of Australia. Proceedings.||731-743
12951|Ambrose, G.J., Kruse, P.D., Putnam, P.E.|2001|Geology and hydrocarbon potential of the southern Georgina Basin, Australia|APPEA Journal|41|139-163
13516|Price, P.L.|1997|Permian to Jurassic palynostratigraphic nomenclature of the Bowen and Surat Basins IN: P.M. Green (ed.) "The Surat and Bowen Basins, south-east Queensland"|Queensland Minerals and Energy Review Series, Queensland Geological Survey|1v|p137-178
14019|Cutovinos, A., Beier, P.R., Kruse, P.D., Abbott, S.T., Dunster, J.N., Brescianini, R.F.|2002|Limbunya, Northern Territory (Second Edition). 1:250 000 geological map series explanatory notes SE 52-07|Northern Territory Geological Survey, Darwin|1v|36p
22432|Jackson, M.J., Page, R., Southgate, P., Scott, D.|1997|Why sequence stratigraphy and not lithostratigraphy for exploration?|AGSO Research Newsletter|26|20-22
22438|Betts, P.G., Lister, G.S., Pound, K.S.|1999|Architecture of a Palaeoproterozoic Rift System: evidence from the Fiery Creek Dome region, Mt Isa terrane|Australian Journal of Earth Sciences|46(4)|533-554
22439|Totterdell, J., Brakel, A., Wells, A., Korsch, R.|1992|Sequence stratigraphic interpretation of Bowen and Surat Basin successions, Taroom region, Queensland|AGSO Research Newsletter|17|p15-16
22442|Wakelin-King, G.A.|1999|Banded mosaic ("tiger bush") and sheetflow plains: a regional mapping approach|Australian Journal of Earth Sciences|46(1)|53-60
22443|Ashley, P.M., Lottermoser, B.G.|1999|Arsenic contamination at the Mole River mine, northern New South Wales|Australian Journal of Earth Sciences|46(6)|861-874
22453|Southgate, P.N., Abbott, S., Bradshaw, B.E., Domagala, J., Jackson, M.J., Krassay, A.A., Lindsay, J., McConachie, B.A., Page, R., Sami, T., Wells, A.T.|1997|Pieces of eight. Charting the event-related surfaces of the Mount Isa and McArthur basins|AGSO Research Newsletter|26|11- 12
22455|Goncharov, A., Sun, S-S., Wyborn, L.|1997|Balanced petrology of the crust in the Mount Isa region|AGSO Research Newsletter|26|p13-16
22457|Scott, D., Tarlowski, C., Page, R., Idnurm, M., Rawlings, D., Jackson, M.J., Mackenzie, D.|1998|Basement studies in basin analysis: new insights into the evolution of the Lawn Hill Platform|AGSO Research Newsletter|28|P29-32
22459|Gibson, D.L.|1997|Recent tectonics and landscape evolution in the Broken Hill region|AGSO Research Newsletter|26|p 17- 20
22460|Davidson, G.J.|1998|Variation in copper-gold styles through time in the Proterozoic Cloncurry goldfield, Mt Isa Inlier: a reconnaissance view|Australian Journal of Earth Sciences|45(3)|P445-462
22461|Krcmarov, R.L., Stewart, J.I.|1998|Geology and mineralisation of the Greenmount Cu-Au-Co deposit, Southeastern Marimo Basin, Queensland|Australian Journal of Earth Sciences|45(3)|p 463-482
22462|Idnurm, M., Wyborn, L.|1998|A Mesoproterozoic palaeomagnetic age for the gold-bearing Quamby Conglomerate, Queensland|AGSO Research Newsletter|28|P6-7
22464|Boreham, C.J., Hope, J.M., Roksandic, Z.|1997|Multiple filling history in the Gilmore gas field, Adavale Basin, central Queensland|AGSO Research Newsletter|27|p8-10
22465|Mark, G.|1999|Petrogenesis of Mesoproterozoic K-rich granitoids, southern Mt Angelay igneous complex, Cloncurry district, northwest Queensland|Australian Journal of Earth Sciences|46(6)|p933-949
22467|Baker, T., Laing, W.P.|1998|Eloise Cu-Au deposit, East Mt Isa Block: structural environment and structural controls on ore|Australian Journal of Earth Sciences|45(3)|p429-444
22468|MacCready, T., Page, R.|1997|Rocks of Mount Isa Group age in the Eastern Fold Belt|AGSO Research Newsletter|26|16- 17
22479|Ahmad, M.|1998|Geology and mineral deposits of the Pine Creek Inlier and McArthur basin, Northern Territory.|AGSO Journal of Australian Geology and Geophysics|17(3)|p1-17
22482|Hayward, M.A., Blake, P.R., Messenger, P.R., Taube, A.|1999|Significance of Middle Devonian granitoid-bearing conglomerates in the Mt Morgan region, central Queensland|Australian Journal of Earth Sciences|46(4)|p487-492
22483|Laing, W.P.|1998|Structural-metasomatic environment of the East Mt Isa Block base-metal-gold province|Australian Journal of Earth Sciences|45(3)|p413-428
22490|Brown, R.E.|1997|Mineral deposits of the Glen Innes 1:100 000 map sheet area|Geological Survey of New South Wales. Quarterly Notes|103|p1-19
22495|Hill, S.M.|1999|Mesozoic regolith and palaeolandscape features in southeastern Australia: significance for interpretations of denudation and highland evolution|Australian Journal of Earth Sciences|46(2)|p217-232
22497|Zucchetto, R.G., Henderson, R.A., Davis, B.K., Wysoczanski, R.|1999|Age constraints on deformation of the eastern Hodgkinson Province, north Queensland: new perspectives on the evolution of the northern Tasman Orogenic Zone|Australian Journal of Earth Sciences|46(1)|pp105-114
22498|Lister, G.S., O'Dea, M.G., Somaia, I.|1999|A tale of two synclines: rifting, inversion and transpressional popouts at Lake Julius, northwestern Mt Isa terrane, Queensland|Australian Journal of Earth Sciences|46(2)|p233-250
22500|Stevens, B.P.J.|1998|A Comparitive Study: Calc-silicate ellipsoids from Broken Hill and diagenetic carbonate concretions from the Sydney Basin|Geological Survey of New South Wales. Quarterly Notes|106|p 1- 15
22513|Mares, V.M.|1998|Structural development of the Soldiers Cap Group in the Eastern Fold Belt of the Mt Isa Inlier: a succession of horizontal and vertical deformation events and large-scale shearing|Australian Journal of Earth Sciences|45(3)|p373-387
22514|Williams, P.J.|1998|Magmatic iron enrichment in high-iron metatholeiites associated with 'Broken Hill-type' Pb-Zn-Ag deposits, Mt Isa Eastern Succession|Australian Journal of Earth Sciences|45(3)|p389-396
22515|Wyborn, L.|1998|Younger ca 1500 Ma granites of the Williams and Naraku Batholiths, Cloncurry district, eastern Mt Isa Inlier: geochemistry, origin, metallogenic significance and exploration indicators|Australian Journal of Earth Sciences|45(3)|p397-411
22518|Bembrick, C.|1997|A Re-appraisal of the Darling Basin Devonian sequence|Geological Survey of New South Wales. Quarterly Notes|105|p 1- 16
22520|Percival, I.G.|1996|Palaeontology of Drillhole DM Northern Parkes DDH3|Geological Survey of New South Wales. Quarterly Notes|101|p17-20
22522|Williams, P.J.|1998|Metalliferous economic geology of the Mt Isa Eastern Succession, Queensland|Australian Journal of Earth Sciences|45(3)|p329-341
22523|Rubenach, M.J., Barker, A.J.|1998|Metamorphic and metasomatic evolution of the Snake Creek Anticline, Eastern Succession, Mt Isa Inlier|Australian Journal of Earth Sciences|45(3)|p363-372
22524|Wygralak, A.S., Bajwah, Z.U.|1998|Geology and Mineralisation of the Arunta Inlier, Northern Teritory.|AGSO Journal of Australian Geology and Geophysics|17(3)|35-45
22527|Boucher, R.K.|1996|Big Lake Suite not Tirrawarra Sandstone in the Moomba Field, Cooper Basin, SA|South Australian Department of Mines and Energy, Report Book|96/31|p 1- 5
22533|Wallis, D.S., Draper, J.J., Denaro, T.J.|1998|Palaeo- and Mesoproterozoic mineral deposits in Queensland.|AGSO Journal of Australian Geology and Geophysics|17(3)|47-59
22538|Rawlings, D.J.|1999|Stratigraphic resolution of a multiphase intracratonic basin system: the McArthur Basin, northern Australia|Australian Journal of Earth Sciences|46(5)|p703-723
22540|Thulborn, T., Warren, A., Turner, S., Hamley, T.|1996|Early Carboniferous tetrapods in Australia|Nature|381(6585)|p777-780
22543|Draper, J.J.|1998|An overview of the post-Mesoproterozoic mineralisation in Queensland.|AGSO Journal of Australian Geology and Geophysics|17(3)|61-73
22557|Withnall, I.W., Golding, S.D., Rees, I.D., Dobos, S.K.|1996|K-Ar dating of the Anakie Metamorphic Group: evidence for an extension of the Delamerian Orogeny into central Queensland.|Australian Journal of Earth Sciences|43(5)|p567-572
22566|Oaks, R.Q. Jr, Deckelman, J.A., Conrad, K.T., Hamp, L.P., Phillips, J.O., Stewart, A.J.|1991|Sedimentation and tectonics in the northeastern and central Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 73-90
22568|Pollard, P.J.|1998|Geological framework and mineralisation in the Mt Isa Eastern Succession, northwest Queensland|Australian Journal of Earth Sciences|45(3)|p327
22578|Herbert, C.|1995|Sequence stratigraphy of the Late Permian Coal Measures in the Sydney Basin|Australian Journal of Earth Sciences|42(4)|P391-405
22579|McDonald, S.J., Skilbeck, C.G.|1996|Authigenic fluid inclusions in lithic sandstone: a case study from the Permo-Triassic Gunnedah Basin, New South Wales.|Australian Journal of Earth Sciences|43(2)|p217-228
22580|Suppel, D.W., Barnes, R.G., Scheibner, E.|1998|The Palaeozoic in New South Wales- geology and mineral resources.|AGSO Journal of Australian Geology and Geophysics|17(3)|87-105
22582|Smith, J.V., Houston, E.C.|1995|Structure of lava flows of the Nimbin Rhyolite, northeast New South Wales.|Australian Journal of Earth Sciences|42(1)|p69-74
22585|Betts, P.G.|1999|Palaeoproterozoic mid-basin inversion in the northern Mt Isa terrane, Queensland|Australian Journal of Earth Sciences|46(5)|p735-748
22587|Alley, N.F., Krieg, G.W., Callen, R.A.|1996|Early Tertiary Eyre Formation, lower Nelly Creek, southern Lake Eyre Basin, Australia: palynological dating of macrofloras and silcrete, and palaeoclimatic interpretation|Australian Journal of Earth Sciences|43(1)|p71-84
22589|Grey, K.|1995|Neoproterozoic stroatolites from the Skates Hills Formation, Savory Basin,Western Australia, and a review of the distribution of Acaciella australica.|Australian Journal of Earth Sciences|42(2)|p123-132
22593|Woolfe, K.J., Crosdale, P.J., Slater, R.|1996|Mire death in the Bowen to Scott-Denison interval, Collinville Coal Measures, Queensland|Australian Journal of Earth Sciences|43(1)|p91-96
22600|Pietsch, B.A., Rawlings, D.J., Haines, P.W., Madigan, T.L.A.|1997|Arnhem Bay-Gove Second Edition (1:250 000 scale geological map)|Northern Territory Geological Survey|1v|Map
22601|Roberts, J., Claoue-Long, J.C., Foster, C.B.|1996|SHRIMP zircon dating of the Permian System of eastern Australia|Australian Journal of Earth Sciences|43(4)|401-421
22604|Henderson, R.A., Davis, B.K., Cook, A.G.|1995|Sedgeford Formation, a new Middle Devonian cratonic sequence from central Queensland and its regional significance|Australian Journal of Earth Sciences|42(4)|p437-444
22609|Ward, C.R., Gurba, L.W.|1997|Use of the electron microprobe in chemical analysis of coal macerals with special reference to the direct determination of organic sulphur|Advances in the Study of the Sydney Basin|31|p 115-122
22610|Van Heeswijck, A.|1997|A new interpretation of the Greta Coal Measures in the Maitland-Cessnock-Greta Coalfield and Cranky Corner Basin|Advances in the Study of the Sydney Basin|31|p 123- 130
22611|Perkins, C., Kennedy, A.K.|1998|Permo-Carboniferous gold epoch of northeast Queensland|Australian Journal of Earth Sciences|45(2)|p185-200
22612|Jenkins, R.B., Offler, R.|1996|Metamorphism and deformation of an Early Permian extensional basin sequence: the Manning Group, southern New England Orogen|Australian Journal of Earth Sciences|43(4)|p423-436
22613|Rankin, L.R., Benbow, M.C., Fairclough, M.C., Daly, S.J.|1996|Barton South Australia 1:250 000 Geological Series - Explanatory Notes (Sheet SH 53-9)|Geological Survey of South Australia||44
22620|Reeves, S.J., Keays, R.R.|1995|The platinum-group element geochemistry of the Bucknalla Layered Complex, central Queensland.|Australian Journal of Earth Sciences|42(2)|p187-201
22621|Huston, D.L., Kuronen, U., Stolz, J.|1995|Waterloo and Agincourt prospects, northern Queensland: contrasting styles of mineralization with the same volcanogenic hydrothermal system.|Australian Journal of Earth Sciences|42(2)|p203-221
22623|Wilson, I.H.|1995|Discussion and Reply: Documentation and significance of a major unconformity in the Wonga Belt of the Mt Isa Inlier, northwest Queensland.|Australian Journal of Earth Sciences|42(2)|p225-227
22628|Moore, D.H., VandenBerg, A.H.M., Willman, C.E., Magart, A.P.M.|1998|Palaeozoic geology and resources of Victoria.|AGSO Journal of Australian Geology and Geophysics|17(3)|107-122
22629|Daly, S.J., Fanning, C.M., Fairclough, M.C.|1998|Tectonic evolution and exploration potential of the Gawler Craton, South Australia.|AGSO Journal of Australian Geology and Geophysics|17(3)|145-168
22630|Withnall, I.W., Hutton, L.J., Garrad, P.D., Rienks, I.P.|1997|Pre- Silurian rocks of the Lolworth-Pentland area, North Queensland.|Queensland Geological Record|1997/6|
22644|Leaman, D.E.|1998|Structure, contents and setting of Pb-Zn mineralisation in the McArthur Basin northern Australia|Australian Journal of Earth Sciences|45(1)|p3-20
22646|Shergold, J.H., Elphinstone, R., Laurie, J.R., Nicoll, R.S., Walter, M.R., Young, G.C., Zang, W.|1991|Late Proterozoic and Early Palaeozoic palaeontology and biostratigraphy of the Amadeus Basin. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 97 - 111
22649|Freeman, M.J., Oaks, R.Q. Jr, Shaw, R.D.|1991|Stratigraphy of the Late Proterozoic Gaylad Sandstone, northeastern Amadeus Basin, and recognition of an underlying regional unconformity. IN Korsch and Kennard (eds) Geological and geophysical studies in the Amadeus Basin, central Aust...|Bureau of Mineral Resources, Australia. Bulletin|236|P 137 - 154
22650|Walley, A.M., Cook, P.J., Bradshaw, J., Brakel, A.T., Kennard, J.M., Lindsay, J.F., Nicoll, R.S., Olissoff, S., Owen, M., Shergold, J.H., Totterdell, J.M., Young, G.C.|1991|The Palaeozoic palaeogeography of the Amadeus Basin region. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 155 - 169
22662|Bull, S.W.|1998|Sedimentology of the Palaeoproterozoic Barney Creek Formation in DDH BMR McArthur 2, southern McArthur Basin, Northern Territory|Australian Journal of Earth Sciences|45(1)|21-31
22664|Davidson, G.J.|1998|Alkali alteration styles and mechanisms, and their implications for a 'brine factory' source of base metals in the rift related McArthur Group, Australia|Australian Journal of Earth Sciences|45(1)|p33-49
22665|Page, R.W., Sweet, I.P.|1998|Geochronology of basin phases in the western Mt Isa Inlier, and correlation with the McArthur Basin|Australian Journal of Earth Sciences|45(2)|p219-232
22667|Perkins, C., Wyborn, L.A.I.|1998|Age of Cu-Au mineralisation, Cloncurry district, eastern Mt Isa Inlier, Queensland, as determined by 40Ar/39Ar dating|Australian Journal of Earth Sciences|45(2)|p233-246
22669|Bain, J.H.C., Withnall, I.W., Black, L.P., Etminan, H., Golding, S.D., Sun, S-S.|1998|Towards an understanding of the age and origin of mesothermal gold mineralisation in the Etheridge Goldfield, Georgetown region, north Queensland|Australian Journal of Earth Sciences|45(2)|247-263
22670|Keele, R.A., Wright, J.V.|1998|Analysis of some fault striations in the Proterozoic southern McArthur Basin, Northern Territory, with reference to pre and post Roper Group stress fields|Australian Journal of Earth Sciences|45(1)|51-61
22671|Crawford, A.J., Stevens, B.P.J., Fanning, M.|1997|Geochemistry and tectonic setting of some Neoproterozoic and Early Cambrian volcanics in western New South Wales|Australian Journal of Earth Sciences|44(6)|p831-852
22673|Rohrlach, B.D., Fu, M., Clarke, J.D.A.|1998|Geological setting, paragenesis and fluid history of the Walford Creek Zn-Pb-Cu-Ag prospect, Mt Isa Basin, Australia|Australian Journal of Earth Sciences|45(1)|63-81
22675|Oversby, B.S., Mackenzie, D.E., McPhie, J., Law, S.R., Wyborn, D.|1994|The Geology of Palaeozoic Volcanic and Associated Rocks in the Burdekin Falls Dam - "Conway" Area, Northeastern Queensland|Australian Geological Survey Organisation. Record|1994/21|
22676|Naldrett, A.J.|1997|Key factors in the genesis of Noril'sk, Sudbury, Jinchuan, Voisey's Bay and other world-class Ni-Cu-PGE deposits: implications for exploration|Australian Journal of Earth Sciences|44(3)|p283-315
22678|Simpson, C.J., Carr, P.F., Jones, B.G.|1997|Evolution of the Early Devonian Bindook Volcanic Complex, Wollondilly Basin, eastern Lachlan Fold Belt|Australian Journal of Earth Sciences|44(6)|p711-726
22680|McConachie, B.A., Dunster, J.N.|1998|Regional stratigraphic correlations and stratiform sediment-hosted base metal mineralisation in the northern Mount Isa Basin|Australian Journal of Earth Sciences|45(1)|83-88
22681|Dunster, J.N., McConachie, B.A.|1998|Tectono-sedimentary setting of the Lady Loretta Formation: Synrift or passive margin|Australian Journal of Earth Sciences|45(1)|89-92
22692|Mark, G.|1998|Albitite formation by selective pervasive sodic alteration of tonalite plutons in the Cloncurry district, Queensland|Australian Journal of Earth Sciences|45(5)|p765-774
22700|Thalhammer, O.A.R., Stevens, B.P.J., Gibson, J.H., Grum, W.|1998|Tibooburra Granodiorite, western New South Wales: emplacement history and geochemistry|Australian Journal of Earth Sciences|45(5)|p775-787
22708|VandenBerg, A.H.M., O'Shea, P.J., Dickson, T.W.|1997|The VIMP Program and Major Advances in Geological Mapping an Victoria|AusIMM. Conference Series|97/1|p207-214
22712|Hill, S.M., Eggleton, R.A., Taylor, G.|1997|A Regional Regolith-Landform Framework for Mineral Exploration Models in the Broken Hill Region|AusIMM. Conference Series|97/1|p131-138
22713|Aspandiar, M.F., Eggleton, R.A., Orr, T., van Eck, M., Taylor, G.|1997|An understanding of Regolith and Landscape Evolution as an Aid to Mineral Exploration - The Charteers Towers Experience|AusIMM. Conference Series|97/1|p125-129
22716|Tyler, I.M., Pirajno, F., Bagas, L., Myers, J.S., Preston, W.A.|1998|The geology and mineral deposits of the Proterozoic in Western Australia.|AGSO Journal of Australian Geology and Geophysics|17(3)|223-244
22720|Warren, J.K.|1997|Evaporites, brines and base metals: fluids, flow and "the evaporite that was."|Australian Journal of Earth Sciences|44(2)|p149-183
22722|Oliver, N.H.S.|1995|Hydrothermal history of the Mary Kathleen Fold Belt, Mt Isa Block, Queensland.|Australian Journal of Earth Sciences|42(3)|p267-279
22723|Cartwright, I., Buick, I.S., Weaver, T.R., Vry, J.K., Oliver, N.H.S.|1995|Patterns of fluid flow in Proterozoic calc-silicates: fluid channelling and variations in fluid fluxes and intrinsic permeabilities.|Australian Journal of Earth Sciences|42(3)|p259-265
22730|Neef, G., Bottrill, R.S., Ritchie, A.|1995|Phanerozoic stratigraphy and structure of the northern Barrier Ranges, western New South Wales.|Australian Journal of Earth Sciences|42(6)|p557-570
22731|McNally, G.H.|1995|Engineering characteristics and uses of duricrusts in Australia.|Australian Journal of Earth Sciences|42(6)|p535-547
22734|Aslund, T., Oliver, N.H.S., Cartwright, I.|1995|Metasomatism of the Revenue Granite and aureole rocks, Mt Isa Inlier Queensland: syndeformational fluid flow and fluid-rock interaction.|Australian Journal of Earth Sciences|42(3)|p291-299
22735|de Jong, G., Williams, P.J.|1995|Giant metasomatic system formed during exhumation of mid-crustal Proterozoic rocks in the vicinity of the Cloncurry Fault, northwest Queensland.|Australian Journal of Earth Sciences|42(3)|p281-290
22739|Mark, G., Phillips, G.N., Pollard, P.J.|1998|Highly selective partial melting of pelitic gneiss at Cannington, Cloncurry district, Queensland|Australian Journal of Earth Sciences|45(1)|169-176
22740|Morand, V.J.|1998|Structure of the Broome Head Metamorphics and related rocks in the Shoalwater Bay area, northern New England Fold Belt|Australian Journal of Earth Sciences|45(1)|155-167
22744|Smart, J.|1973|Gilberton, Queensland 1:250 000 geological series explanatory notes, sheet SE/54-16. Second Edition|Bureau of Mineral Resources, Australia & Geological Survey of Qld|1v|24p
22747|Smart, J.|1973|Dobbyn 1:250 000 geological series explanatory notes|Bureau of Mineral Resources, Australia & Geological Survey of Qld|1v|23p
22757|Mond, A.|1973|Explanatory Notes on the Dalby 1:250 000 Geological Sheet|Bureau of Mineral Resources, Australia & Geological Survey of Qld|1v|24p
22762|Stewart, A.J., Oaks, R.Q. Jr, Deckelman, J.A., Shaw, R.D.|1991|'Mesothrust' versus 'megathrust' interpretations of the structure of the northeastern Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 361 - 383
22768|Scheibner, E., Basden, H. (ed.)|1998|Part 6(16). Silurian-Middle Devonian. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p140-189
22773|Scheibner, E., Basden, H. (ed.)|1998|Part 8(24). Cainozoic. In: Geology of New South Wales - Synthesis.|Geological Survey of New South Wales. Memoir (Geology)|13(2)|p331-359
22780|Blewett, R.S., Trail, D.S., Mackenzie, D.E., Wellman, P., Knutson, J., von Gnielinski, F.E., Bain, J.H.C., Pain, C.F., Wilford, J.R., Dohrenwend, J.C.|1995|Ebagoola Geology, Second Edition, 1:250 000 scale map|Australian Geological Survey Organisation||
22781|Blewett, R.S., Trail, D.S.|1995|Ebagoola, Queensland, 1:250 000 Geological Series - commentary, sheet SD54/12 International index|Australian Geological Survey Organisation||
22784|Arnold, J.|1996|The blue-schist transition in the North D'Aguilar Block, southeastern Queensland|Geological Society of Australia. Abstracts|42|p3-4
22795|McLaren, S., Sandiford, M., Hand, M., Neumann, N., Wall, N.|1996|Heat production distributions in Australian Proterozoic terranes: Implications for metamorphic thermal energy budgets and field gradients|Geological Society of Australia. Abstracts|42|p69-70
22800|Henderson, R.A., Davis, B.K., Fanning, C.M.|1998|Stratigraphy, age relationships and tectonic setting of rift-phase infill in the Drummond Basin, central Queensland|Australian Journal of Earth Sciences|45(4)|p579-595
22804|Shaw, R.D.|1991|The tectonic development of the Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 429 - 461
22808|Pietsch, B.A., Rawlings, D.J., Haines, P.W., Page, M.|1997|Groote Eylandt Region 1:250 000 geological map series explanatory notes SD 53-7,8,11,12|Government Printer of the Northern Territory, Darwin|1v|??p
22811|Blewett, R.S., Black, L.P.|1998|Structural and temporal framework of the Coen Region, north Queensland: implications for major tectonothermal events in east and north Australia|Australian Journal of Earth Sciences|45(4)|p597-609
22817|Havord, P.J.|1998|Assessment and Prediction of Petroleum Reservoir Quality in the Moogooloo Sandstone and Keogh Formation Southern Carnarvon Basin, Western Australia|Geological Survey of Western Australia. Record|1998/4|
22820|Le Blanc Smith, G., Kristensen, S.|1998|Geology and Permian Coal Resources of the Vasse River Coalfield, Perth Basin, Western Australia|Geological Survey of Western Australia. Record|1998/7|
22821|Walker, S.|1999|Beverley uranium project-in situ mining approved|MESA Journal|13|P8-10
22824|Tingate, P.R.|1991|Apatite fission track analysis of the Pacoota and Stairway Sandstones, Amadeus Basin, central Australia. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 525 - 540
22826|Lau, J.E., Jacobson, G.|1991|Aquifer characteristics and groundwater resources of the Amadeus Basin. IN Korsch R J and Kennard J M (eds) Geological and geophysical studies in the Amadeus Basin, central Australia.|Bureau of Mineral Resources, Australia. Bulletin|236|P 563 - 576
22831|Sherwin, L.|1996|Narromine 1:250 000 Geological Sheet SI/55-3: Explanatory Notes|Geological Survey of New South Wales|1v|104p
22836|Fallon, G.N., Fullagar, P.K., Sheard, S.N.|1997|Application of geophysics in metalliferous mines|Australian Journal of Earth Sciences|44(4)|p391-409
22839|Alexander, E.|1999|Cooper Basin Exploration Opportunity - Blocks C098-A to K|MESA Journal|12|P33-36
22844|Withnall, I.W., Hutton, L.J., Garrad, P.D., Rienks, I.P.|1997|Pre-Silurian rocks of the Lolworth-Pentland area, North Queensland.|Queensland Geological Record|1997/6|p1-58
22845|Donchak, P.J.T., Little, T.A., Sliwa, R., Holcombe, R.J.|1995|Geology of metamorphic units of the North D'Aguilar Block-Goomeri, Nanango and Nambour 1:100 000 sheet areas.|Queensland Geological Record|1995/7|p1-88
22846|Crouch, S.B.S., Donchak, P.J.T., Tenison Woods, K., Scott, M., Kwiecien, W., Grayson, R.|1995|Plutonic Rocks of the North D'Aguilar Block.|Queensland Geological Record|1995/8|p1-77
22847|Hutton, L.J., Rienks, I.P.|1997|Geology of the Ravenswood Batholith|Queensland Geology|8|60p
22853|Pietsch, B.A., Wyche, S., Rawlings, D.J., Creaser, P.M., Findhammer, T.L.R.|1991|1:100 000 Geological Map Series Explanatory Notes McArthur River Region|Government Printer of the Northern Territory, Darwin|1v|38 pages
